incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
08/29/2013,153,13241153,08/29/2013 04:03:00 PM,08/29/2013 04:21:00 PM,6020 DAHLGREN ST,,MADISONVIL,745,"Alarm system activation, no fire - unintentional",0,2,8,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
08/19/2013,104,13231104,08/19/2013 01:27:00 PM,08/19/2013 01:30:00 PM,3400 VINE ST,,AVONDALE  ,611,Dispatched & canceled en route,0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/21/2013,25,13111025,04/21/2013 03:52:00 AM,04/21/2013 04:04:00 AM,4259 VINE ST,,CLIFTON   ,553,Public service,0,1,4,0,,0,0,1,"CINC 45207
(39.14263571500004, -84.47276953999994)"
01/24/2013,211,13024211,01/24/2013 11:36:00 PM,01/24/2013 11:51:00 PM,2938 HENSHAW AV,,CAMP  WASH,111,Fire - Building,0,2,8,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
09/19/2013,139,13262139,09/19/2013 02:40:00 PM,09/19/2013 02:49:00 PM,1851 DENHAM ST,,NORTH FAIR,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
08/10/2013,162,13222162,08/10/2013 05:59:00 PM,08/10/2013 06:15:00 PM,6700 VINE ST,,CARTHAGE  ,735,Alarm system sounded due to malfunction,0,3,12,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
04/20/2013,162,13110162,04/20/2013 10:23:00 PM,04/20/2013 10:33:00 PM,6000 FERNVIEW AV,1,PLEASANT R,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
01/12/2013,177,13012177,01/12/2013 08:04:00 PM,01/12/2013 08:15:00 PM,3507 WOODBURN AV,,EVANSTON  ,445,"Arcing, shorted electrical equipment",0,2,8,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
05/03/2013,52,13123052,05/03/2013 10:03:00 AM,05/03/2013 10:17:00 AM,2611 COLERAIN AV,,CAMP  WASH,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
10/02/2013,173,13275173,10/02/2013 05:38:00 PM,10/02/2013 05:56:00 PM,1223 CENTRAL PY ,,WEST  END ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
09/05/2013,79,13248079,09/05/2013 10:01:00 AM,09/05/2013 10:17:00 AM,3151 BELLEVUE AV,,CORRYVILLE,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
08/16/2013,61,13228061,08/16/2013 08:43:00 AM,08/16/2013 09:02:00 AM,2811 WESTONRIDGE DR,,MOUNT AIRY,600,"Good intent call, other",0,5,13,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
09/09/2013,182,13252182,09/09/2013 09:08:00 PM,09/09/2013 09:25:00 PM,120 4TH ST,,C. B. D. /,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/10/2013,55,13130055,05/10/2013 08:28:00 AM,05/10/2013 08:43:00 AM,3237 EDEN AV UC ,,CORRYVILLE,733,Smoke detector activation due to malfunction,0,3,12,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
10/01/2013,153,13274153,10/01/2013 04:59:00 PM,10/01/2013 05:38:00 PM,0 FWW ,,C. B. D. /,650,"Steam, other gas mistaken for smoke, other",0,4,14,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/06/2013,144,13218144,08/06/2013 08:58:00 PM,08/06/2013 09:17:00 PM,4441 HAMILTON AV,,NORTHSIDE ,151,"Outside rubbish, trash or waste fire",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
04/04/2013,265,13094265,04/04/2013 09:13:00 PM,04/04/2013 09:28:00 PM,2921 MONTANA AV,,WESTWOOD  ,531,Smoke or odor removal,0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
07/13/2013,118,13194118,07/13/2013 01:55:00 PM,07/13/2013 02:09:00 PM,1501 REPUBLIC ST,,OVER-THE-R,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
01/12/2013,134,13012134,01/12/2013 03:13:00 PM,01/12/2013 03:33:00 PM,19 GARFIELD PL,,C. B. D. /,740,"Unintentional transmission of alarm, other",0,3,9,0,,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
05/31/2013,133,13151133,05/31/2013 03:45:00 PM,05/31/2013 04:10:00 PM,3668 ERIE AV,,HYDE PARK ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
11/15/2013,129,13319129,11/15/2013 03:49:00 PM,11/15/2013 04:10:00 PM,2480 FAIRVIEW AV,,CLIFTON/UN,444,Power line down,0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
03/10/2013,102,13069102,03/10/2013 03:11:00 PM,03/10/2013 03:21:00 PM,30 WUEST ST,,CLIFTON   ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
11/06/2013,61,13310061,11/06/2013 11:24:00 AM,11/06/2013 11:40:00 AM,5500 GLENGATE LN,1,PLEASANT R,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
10/27/2013,116,13300116,10/27/2013 05:10:00 PM,10/27/2013 05:25:00 PM,6354 GRAND VISTA AV,,PLEASANT R,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
06/17/2013,187,13168187,06/17/2013 09:19:00 PM,06/17/2013 09:27:00 PM,1328 WALNUT ST,,OVER-THE-R,118,"Trash or rubbish fire, contained",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/30/2013,139,13273139,09/30/2013 04:10:00 PM,09/30/2013 04:34:00 PM,3760 PAXTON AV,,OAKLEY    ,411,Gasoline or other flammable liquid spill,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
04/13/2013,149,13103149,04/13/2013 01:53:00 PM,04/13/2013 02:04:00 PM,5005 CORINTH AV,,BONDHILL  ,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
08/06/2013,46,13218046,08/06/2013 10:49:00 AM,08/06/2013 11:25:00 AM,901 MONASTERY ST,,MOUNT  ADA,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/17/2013,33,13198033,07/17/2013 05:13:00 AM,07/17/2013 05:45:00 AM,3200 VINE ST,,CORRYVILLE,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
01/19/2013,221,13019221,01/19/2013 09:53:00 PM,01/19/2013 10:14:00 PM,2373 HARRISON AV,,WESTWOOD  ,735,Alarm system sounded due to malfunction,0,3,9,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
02/11/2013,110,13042110,02/11/2013 01:04:00 PM,02/11/2013 01:14:00 PM,2346 RIVERSIDE DR,,EAST  END ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
08/05/2013,149,13217149,08/05/2013 06:29:00 PM,08/05/2013 06:44:00 PM,275 EMMING ST,,FAIRVIEW  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
04/23/2013,120,13113120,04/23/2013 03:54:00 PM,04/23/2013 04:11:00 PM,3055 Fairfield,,EVANSTON  ,153,Construction or demolition landfill fire,0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
10/26/2013,171,13299171,10/26/2013 11:50:00 PM,10/27/2013 12:01:00 AM,637 WALNUT ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/19/2013,72,13292072,10/19/2013 10:40:00 AM,10/19/2013 10:47:00 AM,1095 EDWARDS RD,,HYDE PARK ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
12/04/2013,255,13338255,12/04/2013 11:55:00 PM,12/05/2013 12:26:00 AM,628 ROCKDALE AV,24,AVONDALE  ,113,"Cooking fire, confined to container",0,11,36,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/07/2013,235,13038235,02/07/2013 07:58:00 PM,02/07/2013 08:11:00 PM,1181 WIONNA AV,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/24/2013,205,13236205,08/24/2013 07:55:00 PM,08/24/2013 08:09:00 PM,5614 LEAFWOOD DR,,COLLEGE  H,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
06/05/2013,162,13156162,06/05/2013 06:50:00 PM,06/05/2013 06:56:00 PM,5801 GLENVIEW AV,,COLLEGE  H,743,"Smoke detector activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
07/14/2013,7,13195007,07/14/2013 01:03:00 AM,07/14/2013 01:20:00 AM,1621 LINN ST,,WEST  END ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
05/31/2013,121,13151121,05/31/2013 03:17:00 PM,05/31/2013 03:36:00 PM,0 DALY RD,,COLLEGE  H,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/05/2013,166,13217166,08/05/2013 07:40:00 PM,08/05/2013 07:54:00 PM,0 HARRISON AV,,SOUTH  FAI,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
01/17/2013,235,13017235,01/17/2013 09:51:00 PM,01/17/2013 10:39:00 PM,2171 HARRISON AV,,SOUTH  FAI,710,"Malicious, mischievous false call, other",0,2,8,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
06/28/2013,7,13179007,06/28/2013 12:20:00 AM,06/28/2013 12:54:00 AM,2282 QUEBEC RD,,SOUTH  FAI,651,"Smoke scare, odor of smoke",0,12,40,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
01/04/2013,70,13004070,01/04/2013 11:36:00 AM,01/04/2013 11:40:00 AM,909 SYCAMORE ST,,C. B. D. /,652,"Steam, vapor, fog or dust thought to be smoke",0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/24/2013,150,13297150,10/24/2013 05:30:00 PM,10/24/2013 05:31:00 PM,1676 HOFFNER ST,,NORTHSIDE ,611,Dispatched & canceled en route,0,1,4,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
09/14/2013,134,13257134,09/14/2013 04:44:00 PM,09/14/2013 04:57:00 PM,615 CLINTON SPRINGS AV,,NORTH AVON,730,"System malfunction, other",0,0,,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
09/09/2013,159,13252159,09/09/2013 06:45:00 PM,09/09/2013 06:47:00 PM,3800 VICTORY PY ,,EVANSTON  ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
06/27/2013,34,13178034,06/27/2013 06:44:00 AM,06/27/2013 06:59:00 AM,3985 PAXTON AV,,OAKLEY    ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
11/19/2013,103,13323103,11/19/2013 01:52:00 PM,11/19/2013 02:05:00 PM,3095 ERIE AV,,HYDE PARK ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
03/30/2013,259,13089259,03/30/2013 07:32:00 PM,03/30/2013 07:55:00 PM,1609 Queen City,,SOUTH  FAI,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
02/04/2013,143,13035143,02/04/2013 03:15:00 PM,02/04/2013 04:01:00 PM,953 MCMILLAN ST,,WALNUT HIL,123,"Fire in portable building, fixed location",1,9,27,1,2,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
08/05/2013,19,13217019,08/05/2013 02:43:00 AM,08/05/2013 02:51:00 AM,1353 BURDETT AV,,EAST WALNU,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
07/29/2013,88,13210088,07/29/2013 01:51:00 PM,07/29/2013 02:17:00 PM,2535 BURNET AV,14,WALNUT HIL,400,"Hazardous condition, other",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
11/25/2013,79,13329079,11/25/2013 12:09:00 PM,11/25/2013 01:30:00 PM,2437 CONCORD ST,,WALNUT HIL,131,Passenger vehicle fire,0,3,6,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
08/20/2013,136,13232136,08/20/2013 04:34:00 PM,08/20/2013 04:42:00 PM,4900 ESTE AV,,Winton Hil,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
07/04/2013,99,13185099,07/04/2013 02:41:00 PM,07/04/2013 03:02:00 PM,1330 HAYWARD CT,,MT.  LOOKO,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
11/08/2013,59,13312059,11/08/2013 10:19:00 AM,11/08/2013 11:13:00 AM,504 TUSCULUM AV,,COLUMBIA /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
06/08/2013,137,13159137,06/08/2013 06:07:00 PM,06/08/2013 06:15:00 PM,3400 VINE ST,,AVONDALE  ,412,Gas leak (natural gas or LPG),0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
05/29/2013,65,13149065,05/29/2013 10:34:00 AM,05/29/2013 11:30:00 AM,2535 SPRING GROVE AV,,CAMP  WASH,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
07/25/2013,120,13206120,07/25/2013 02:26:00 PM,07/25/2013 02:35:00 PM,210 14TH ST,,OVER-THE-R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
03/22/2013,13,13081013,03/22/2013 01:46:00 AM,03/22/2013 01:57:00 AM,3065 MCHENRY AV,3,WESTWOOD  ,600,"Good intent call, other",0,2,8,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
02/09/2013,58,13040058,02/09/2013 09:00:00 AM,02/09/2013 09:13:00 AM,3141 WERK RD,A,WESTWOOD  ,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
08/13/2013,6,13225006,08/13/2013 12:35:00 AM,08/13/2013 12:54:00 AM,735 KINGS RUN DR,71,Spring Gro,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
09/10/2013,209,13253209,09/10/2013 09:11:00 PM,09/10/2013 09:36:00 PM,936 DALTON AV,,QUEENSGATE,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
03/04/2013,164,13063164,03/04/2013 07:20:00 PM,03/04/2013 07:42:00 PM,5313 EASTKNOLL CT,418,MOUNT AIRY,111,Fire - Building,0,10,32,1,2,0,0,1,"CINC 45239
(39.20625963100008, -84.57852697299995)"
12/15/2013,138,13349138,12/15/2013 11:37:00 PM,12/15/2013 11:54:00 PM,2543 WILLIAMSBURG DR,,FAY APARTM,746,"Carbon monoxide detector activation, no CO",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
01/28/2013,276,13028276,01/28/2013 10:50:00 PM,01/28/2013 11:18:00 PM,8121 DALY RD,11,COLLEGE  H,600,"Good intent call, other",0,4,13,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
03/04/2013,66,13063066,03/04/2013 10:11:00 AM,03/04/2013 10:27:00 AM,507 HAWTHORNE AV,,EAST PRICE,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
06/21/2013,79,13172079,06/21/2013 11:44:00 AM,06/21/2013 11:54:00 AM,400 9TH ST,,WEST  END ,715,"Local alarm system, malicious false alarm",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/15/2013,222,13015222,01/15/2013 11:23:00 PM,01/15/2013 11:30:00 PM,4642 RIDGE AV,,OAKLEY    ,735,Alarm system sounded due to malfunction,0,1,4,0,0,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
03/31/2013,205,13090205,03/31/2013 06:12:00 PM,03/31/2013 06:28:00 PM,7200 READING RD,4,ROSELAWN  ,651,"Smoke scare, odor of smoke",0,5,18,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
10/20/2013,89,13293089,10/20/2013 03:39:00 PM,10/20/2013 03:50:00 PM,310 EZZARD CHARLES DR,,WEST  END ,735,Alarm system sounded due to malfunction,0,2,8,0,0,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
07/16/2013,255,13197255,07/16/2013 11:00:00 PM,07/16/2013 11:13:00 PM,518 HALE AV,,AVONDALE  ,451,"Biological hazard, confirmed or suspected",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/08/2013,45,13039045,02/08/2013 07:24:00 AM,02/08/2013 07:55:00 AM,224 8TH ST,,C. B. D. /,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
01/29/2013,9,13029009,01/29/2013 02:16:00 AM,01/29/2013 02:54:00 AM,230 GALBRAITH RD,,HARTWELL  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45215
(39.23246870400004, -84.45845709099996)"
05/03/2013,74,13123074,05/03/2013 11:31:00 AM,05/03/2013 12:17:00 PM,2646 RING PL,,EAST PRICE,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
01/20/2013,47,13020047,01/20/2013 08:46:00 AM,01/20/2013 08:55:00 AM,3870 READING RD,3,NORTH AVON,730,"System malfunction, other",0,2,8,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/27/2013,6,13331006,11/27/2013 12:56:00 AM,11/27/2013 01:33:00 AM,568 EMPRESS AV,,COLUMBIA /,442,Overheated motor,0,8,27,1,2,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
06/30/2013,23,13181023,06/30/2013 03:50:00 AM,06/30/2013 04:01:00 AM,0 13TH ST,,OVER-THE-R,551,Assist police or other governmental agency,0,0,,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/18/2013,191,13108191,04/18/2013 06:04:00 PM,04/18/2013 06:46:00 PM,2515 BURNET AV,,WALNUT HIL,353,Removal of victim(s) from stalled elevator,0,3,12,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
03/03/2013,85,13062085,03/03/2013 11:26:00 AM,03/03/2013 11:38:00 AM,4510 COLERAIN AV,,NORTHSIDE ,651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
12/28/2013,21,13362021,12/28/2013 02:23:00 AM,12/28/2013 02:37:00 AM,0  NB I75,,CAMP  WASH,322,Motor vehicle accident with injuries,0,3,12,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
08/30/2013,194,13242194,08/30/2013 09:44:00 PM,08/30/2013 09:53:00 PM,750 GRAND AV,ELE,EAST PRICE,553,Public service,0,2,8,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
07/28/2013,107,13209107,07/28/2013 03:46:00 PM,07/28/2013 04:09:00 PM,3850 READING RD,2282,NORTH AVON,600,"Good intent call, other",0,10,32,1,2,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/28/2013,155,13179155,06/28/2013 04:30:00 PM,06/28/2013 04:33:00 PM,2515 SUNNYHILL DR,,FAY APARTM,552,Police matter,0,1,4,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
02/01/2013,220,13032220,02/01/2013 09:51:00 PM,02/01/2013 10:05:00 PM,2386 SUNNYHILL DR,,FAY APARTM,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
08/01/2013,187,13213187,08/01/2013 11:37:00 PM,08/01/2013 11:46:00 PM,115 JOE NUXHALL WY,,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/28/2013,147,13271147,09/28/2013 05:31:00 PM,09/28/2013 05:41:00 PM,30 GARFIELD PL,104,C. B. D. /,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/08/2013,222,13220222,08/08/2013 08:21:00 PM,08/08/2013 08:32:00 PM,5684 WINNESTE AV,,Winton Hil,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
12/02/2013,92,13336092,12/02/2013 01:16:00 PM,12/02/2013 01:41:00 PM,2515 BURNET AV,,WALNUT HIL,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
11/28/2013,35,13332035,11/28/2013 05:50:00 AM,11/28/2013 06:10:00 AM,2710 ERIE AV,,HYDE PARK ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
08/28/2013,262,13240262,08/28/2013 10:28:00 PM,08/28/2013 10:47:00 PM,4510 COLERAIN AV,47,NORTHSIDE ,113,"Cooking fire, confined to container",0,5,15,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
01/25/2013,24,13025024,01/25/2013 03:05:00 AM,01/25/2013 05:10:00 AM,6569 PARKLAND AV,,SAYLER  PA,424,Carbon monoxide incident,0,1,4,0,0,0,0,1,"CINC 45233
(39.117439029000025, -84.66619614899997)"
04/16/2013,80,13106080,04/16/2013 11:28:00 AM,04/16/2013 11:43:00 AM,6616 BEECHMONT AV,,MT.  WASHI,744,"Detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
04/20/2013,169,13110169,04/20/2013 10:54:00 PM,04/20/2013 11:00:00 PM,2743 WERKASTLE LN,,WESTWOOD  ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/19/2013,61,13170061,06/19/2013 09:37:00 AM,06/19/2013 10:03:00 AM,982 PARADROME ST,,MOUNT  ADA,372,Trapped by power lines,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/29/2013,179,13149179,05/29/2013 07:26:00 PM,05/29/2013 07:34:00 PM,939 FREEMAN AV,,WEST  END ,331,"Lock-in (if lock out , use 511 )",0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
01/16/2013,249,13016249,01/16/2013 07:27:00 PM,01/16/2013 07:45:00 PM,2456 HEARTHSTEAD LN,,MOUNT AIRY,531,Smoke or odor removal,0,2,3,0,0,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
09/13/2013,21,13256021,09/13/2013 03:29:00 AM,09/13/2013 03:42:00 AM,2135 DANA AV,,EVANSTON  ,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
12/26/2013,126,13360126,12/26/2013 03:49:00 PM,12/26/2013 04:12:00 PM,3531 SAYBROOK AV,,HYDE PARK ,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
11/04/2013,5,13308005,11/04/2013 12:42:00 AM,11/04/2013 01:26:00 AM,5700 GLENVIEW AV,,COLLEGE  H,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
11/30/2013,95,13334095,11/30/2013 12:57:00 PM,11/30/2013 02:29:00 PM,3566 READING RD,,AVONDALE  ,481,Attempt to burn,0,5,11,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
03/19/2013,36,13078036,03/19/2013 06:56:00 AM,03/19/2013 07:32:00 AM,710 CHALFONTE PL,,NORTH AVON,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
05/31/2013,87,13151087,05/31/2013 12:33:00 PM,05/31/2013 12:43:00 PM,4750 PLAYFIELD LN,,LINWOOD   ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
06/29/2013,191,13180191,06/29/2013 10:33:00 PM,06/29/2013 11:01:00 PM,5375 BAHAMA TE,,MOUNT AIRY,600,"Good intent call, other",0,12,38,1,2,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
12/22/2013,105,13356105,12/22/2013 01:40:00 PM,12/22/2013 02:03:00 PM,4514 BRISTOL LN,,PADDOCK  H,746,"Carbon monoxide detector activation, no CO",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/10/2013,93,13161093,06/10/2013 01:30:00 PM,06/10/2013 03:57:00 PM,6353 PARRY LN,,PLEASANT R,111,Fire - Building,0,17,40,1,2,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
11/09/2013,33,13313033,11/09/2013 05:08:00 AM,11/09/2013 07:42:00 AM,2554 ORLAND AV,,WESTWOOD  ,111,Fire - Building,0,11,34,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
12/19/2013,69,13353069,12/19/2013 10:33:00 AM,12/19/2013 11:04:00 AM,1119 BELVEDERE ST,2ND,MOUNT  ADA,424,Carbon monoxide incident,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
05/28/2013,19,13148019,05/28/2013 03:31:00 AM,05/28/2013 04:00:00 AM,2353 STRATFORD AV,,FAIRVIEW  ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
