"ix","iy","cell_id","lat","long","State","County","City","Name","RegionID"
93,31,930031,39.1187449977329,-84.5776769979733,"OH","Hamilton","Cincinnati","West Price HIll","275981"
94,31,940031,39.118744256433,-84.5799362107875,"OH","Hamilton","Cincinnati","West Price HIll","275981"
95,31,950031,39.1187434715273,-84.5821954235528,"OH","Hamilton","Cincinnati","West Price HIll","275981"
96,31,960031,39.1187426430157,-84.5844546362663,"OH","Hamilton","Cincinnati","West Price HIll","275981"
97,31,970031,39.1187417708983,-84.5867138489253,"OH","Hamilton","Cincinnati","West Price HIll","275981"
98,31,980031,39.118740855175,-84.588973061527,"OH","Hamilton","Cincinnati","West Price HIll","275981"
99,31,990031,39.1187398958459,-84.5912322740685,"OH","Hamilton","Cincinnati","West Price HIll","275981"
100,31,1000031,39.118738892911,-84.5934914865472,"OH","Hamilton","Cincinnati","West Price HIll","275981"
101,31,1010031,39.1187378463702,-84.5957506989601,"OH","Hamilton","Cincinnati","West Price HIll","275981"
102,31,1020031,39.1187367562236,-84.5980099113045,"OH","Hamilton","Cincinnati","West Price HIll","275981"
103,31,1030031,39.1187356224711,-84.6002691235776,"OH","Hamilton","Cincinnati","West Price HIll","275981"
104,31,1040031,39.1187344451128,-84.6025283357766,"OH","Hamilton","Cincinnati","West Price HIll","275981"
105,31,1050031,39.1187332241487,-84.6047875478986,"OH","Hamilton","Cincinnati","West Price HIll","275981"
106,31,1060031,39.1187319595788,-84.607046759941,"OH","Hamilton","Cincinnati","West Price HIll","275981"
142,31,1420031,39.1186573936234,-84.6883783167944,"OH","Hamilton","Cincinnati","Sayler Park","203392"
143,31,1430031,39.1186545156417,-84.6906375239219,"OH","Hamilton","Cincinnati","Sayler Park","203392"
144,31,1440031,39.1186515940543,-84.6928967308635,"OH","Hamilton","Cincinnati","Sayler Park","203392"
145,31,1450031,39.1186486288613,-84.6951559376162,"OH","Hamilton","Cincinnati","Sayler Park","203392"
146,31,1460031,39.1186456200627,-84.6974151441774,"OH","Hamilton","Cincinnati","Sayler Park","203392"
147,31,1470031,39.1186425676586,-84.6996743505443,"OH","Hamilton","Cincinnati","Sayler Park","203392"
14,32,140032,39.120915766624,-84.3991992695952,"OH","Hamilton","Cincinnati","East End","273544"
15,32,150032,39.1209184702271,-84.4014584774383,"OH","Hamilton","Cincinnati","East End","273544"
16,32,160032,39.120921130224,-84.4037176854535,"OH","Hamilton","Cincinnati","East End","273544"
17,32,170032,39.1209237466144,-84.4059768936378,"OH","Hamilton","Cincinnati","East End","273544"
18,32,180032,39.1209263193985,-84.4082361019886,"OH","Hamilton","Cincinnati","Linwood","201803"
19,32,190032,39.1209288485762,-84.410495310503,"OH","Hamilton","Cincinnati","Linwood","201803"
20,32,200032,39.1209313341475,-84.4127545191782,"OH","Hamilton","Cincinnati","Linwood","201803"
21,32,210032,39.1209337761124,-84.4150137280114,"OH","Hamilton","Cincinnati","Linwood","201803"
22,32,220032,39.120936174471,-84.4172729369998,"OH","Hamilton","Cincinnati","Linwood","201803"
23,32,230032,39.1209385292231,-84.4195321461407,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
24,32,240032,39.1209408403688,-84.4217913554312,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
25,32,250032,39.1209431079081,-84.4240505648685,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
26,32,260032,39.120945331841,-84.4263097744498,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
27,32,270032,39.1209475121675,-84.4285689841724,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
28,32,280032,39.1209496488875,-84.4308281940334,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
29,32,290032,39.1209517420011,-84.4330874040301,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
30,32,300032,39.1209537915082,-84.4353466141596,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
31,32,310032,39.1209557974089,-84.4376058244192,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
32,32,320032,39.1209577597031,-84.439865034806,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
33,32,330032,39.1209596783909,-84.4421242453173,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
34,32,340032,39.1209615534722,-84.4443834559502,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
35,32,350032,39.120963384947,-84.446642666702,"OH","Hamilton","Cincinnati","East End","273544"
36,32,360032,39.1209651728154,-84.4489018775699,"OH","Hamilton","Cincinnati","East End","273544"
37,32,370032,39.1209669170772,-84.4511610885511,"OH","Hamilton","Cincinnati","East End","273544"
38,32,380032,39.1209686177326,-84.4534202996427,"OH","Hamilton","Cincinnati","East End","273544"
39,32,390032,39.1209702747815,-84.4556795108419,"OH","Hamilton","Cincinnati","East End","273544"
40,32,400032,39.1209718882239,-84.4579387221461,"OH","Hamilton","Cincinnati","East End","273544"
47,32,470032,39.1209819613382,-84.473753203977,"OH","Hamilton","Cincinnati","East End","273544"
48,32,480032,39.1209832259285,-84.4760124160195,"OH","Hamilton","Cincinnati","East End","273544"
49,32,490032,39.1209844469122,-84.4782716281418,"OH","Hamilton","Cincinnati","East End","273544"
52,32,520032,39.1209878482241,-84.4850492649587,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
53,32,530032,39.1209888947816,-84.4873084773718,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
54,32,540032,39.1209898977326,-84.4895676898506,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
55,32,550032,39.1209908570771,-84.4918269023924,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
56,32,560032,39.120991772815,-84.4940861149942,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
57,32,570032,39.1209926449463,-84.4963453276535,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
58,32,580032,39.1209934734711,-84.4986045403672,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
59,32,590032,39.1209942583893,-84.5008637531327,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
60,32,600032,39.1209949997009,-84.5031229659471,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
61,32,610032,39.120995697406,-84.5053821788077,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
62,32,620032,39.1209963515045,-84.5076413917116,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
63,32,630032,39.1209969619964,-84.5099006046561,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
64,32,640032,39.1209975288818,-84.5121598176384,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
65,32,650032,39.1209980521606,-84.5144190306556,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
66,32,660032,39.1209985318328,-84.5166782437049,"OH","Hamilton","Cincinnati","CUF","273417"
67,32,670032,39.1209989678984,-84.5189374567837,"OH","Hamilton","Cincinnati","CUF","273417"
68,32,680032,39.1209993603575,-84.521196669889,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
69,32,690032,39.12099970921,-84.523455883018,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
70,32,700032,39.1210000144559,-84.5257150961681,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
71,32,710032,39.1210002760952,-84.5279743093363,"OH","Hamilton","Cincinnati","Over-The-Rhine","202750"
72,32,720032,39.1210004941279,-84.5302335225199,"OH","Hamilton","Cincinnati","West End","276647"
73,32,730032,39.1210006685541,-84.5324927357161,"OH","Hamilton","Cincinnati","West End","276647"
74,32,740032,39.1210007993736,-84.5347519489221,"OH","Hamilton","Cincinnati","West End","276647"
75,32,750032,39.1210008865866,-84.5370111621351,"OH","Hamilton","Cincinnati","West End","276647"
76,32,760032,39.121000930193,-84.5392703753522,"OH","Hamilton","Cincinnati","West End","276647"
77,32,770032,39.1210009301928,-84.5415295885708,"OH","Hamilton","Cincinnati","West End","276647"
78,32,780032,39.1210008865861,-84.543788801788,"OH","Hamilton","Cincinnati","South Fairmount","203599"
79,32,790032,39.1210007993727,-84.546048015001,"OH","Hamilton","Cincinnati","South Fairmount","203599"
80,32,800032,39.1210006685528,-84.548307228207,"OH","Hamilton","Cincinnati","South Fairmount","203599"
81,32,810032,39.1210004941263,-84.5505664414031,"OH","Hamilton","Cincinnati","South Fairmount","203599"
82,32,820032,39.1210002760932,-84.5528256545867,"OH","Hamilton","Cincinnati","South Fairmount","203599"
83,32,830032,39.1210000144535,-84.555084867755,"OH","Hamilton","Cincinnati","South Fairmount","203599"
84,32,840032,39.1209997092073,-84.5573440809051,"OH","Hamilton","Cincinnati","East Price Hill","273561"
85,32,850032,39.1209993603544,-84.5596032940341,"OH","Hamilton","Cincinnati","East Price Hill","273561"
86,32,860032,39.120998967895,-84.5618625071394,"OH","Hamilton","Cincinnati","East Price Hill","273561"
87,32,870032,39.120998531829,-84.5641217202181,"OH","Hamilton","Cincinnati","East Price Hill","273561"
88,32,880032,39.1209980521565,-84.5663809332675,"OH","Hamilton","Cincinnati","East Price Hill","273561"
89,32,890032,39.1209975288773,-84.5686401462847,"OH","Hamilton","Cincinnati","West Price HIll","275981"
90,32,900032,39.1209969619916,-84.5708993592669,"OH","Hamilton","Cincinnati","West Price HIll","275981"
91,32,910032,39.1209963514993,-84.5731585722115,"OH","Hamilton","Cincinnati","West Price HIll","275981"
92,32,920032,39.1209956974004,-84.5754177851154,"OH","Hamilton","Cincinnati","West Price HIll","275981"
93,32,930032,39.120994999695,-84.5776769979759,"OH","Hamilton","Cincinnati","West Price HIll","275981"
94,32,940032,39.120994258383,-84.5799362107904,"OH","Hamilton","Cincinnati","West Price HIll","275981"
95,32,950032,39.1209934734645,-84.5821954235559,"OH","Hamilton","Cincinnati","West Price HIll","275981"
96,32,960032,39.1209926449393,-84.5844546362696,"OH","Hamilton","Cincinnati","West Price HIll","275981"
97,32,970032,39.1209917728076,-84.5867138489288,"OH","Hamilton","Cincinnati","West Price HIll","275981"
98,32,980032,39.1209908570694,-84.5889730615307,"OH","Hamilton","Cincinnati","West Price HIll","275981"
99,32,990032,39.1209898977246,-84.5912322740725,"OH","Hamilton","Cincinnati","West Price HIll","275981"
100,32,1000032,39.1209888947733,-84.5934914865513,"OH","Hamilton","Cincinnati","West Price HIll","275981"
101,32,1010032,39.1209878482154,-84.5957506989644,"OH","Hamilton","Cincinnati","West Price HIll","275981"
102,32,1020032,39.1209867580509,-84.5980099113089,"OH","Hamilton","Cincinnati","West Price HIll","275981"
103,32,1030032,39.1209856242799,-84.6002691235822,"OH","Hamilton","Cincinnati","West Price HIll","275981"
104,32,1040032,39.1209844469024,-84.6025283357813,"OH","Hamilton","Cincinnati","West Price HIll","275981"
105,32,1050032,39.1209832259183,-84.6047875479036,"OH","Hamilton","Cincinnati","West Price HIll","275981"
106,32,1060032,39.1209819613277,-84.6070467599461,"OH","Hamilton","Cincinnati","West Price HIll","275981"
142,32,1420032,39.1209073941531,-84.6883783167974,"OH","Hamilton","Cincinnati","Sayler Park","203392"
143,32,1430032,39.1209045161243,-84.6906375239245,"OH","Hamilton","Cincinnati","Sayler Park","203392"
144,32,1440032,39.1209015944891,-84.6928967308657,"OH","Hamilton","Cincinnati","Sayler Park","203392"
145,32,1450032,39.1208986292476,-84.6951559376181,"OH","Hamilton","Cincinnati","Sayler Park","203392"
146,32,1460032,39.1208956203999,-84.697415144179,"OH","Hamilton","Cincinnati","Sayler Park","203392"
147,32,1470032,39.1208925679458,-84.6996743505454,"OH","Hamilton","Cincinnati","Sayler Park","203392"
148,32,1480032,39.1208894718855,-84.7019335567147,"OH","Hamilton","Cincinnati","Sayler Park","203392"
13,33,130033,39.1231630200359,-84.3969400619204,"OH","Hamilton","Cincinnati","East End","273544"
14,33,140033,39.1231657672903,-84.3991992695885,"OH","Hamilton","Cincinnati","East End","273544"
15,33,150033,39.1231684709377,-84.4014584774313,"OH","Hamilton","Cincinnati","East End","273544"
16,33,160033,39.1231711309779,-84.4037176854463,"OH","Hamilton","Cincinnati","East End","273544"
17,33,170033,39.1231737474111,-84.4059768936304,"OH","Hamilton","Cincinnati","East End","273544"
18,33,180033,39.1231763202373,-84.4082361019809,"OH","Hamilton","Cincinnati","Linwood","201803"
19,33,190033,39.1231788494563,-84.4104953104951,"OH","Hamilton","Cincinnati","Linwood","201803"
20,33,200033,39.1231813350683,-84.4127545191701,"OH","Hamilton","Cincinnati","Linwood","201803"
21,33,210033,39.1231837770731,-84.4150137280032,"OH","Hamilton","Cincinnati","Linwood","201803"
22,33,220033,39.1231861754708,-84.4172729369915,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
23,33,230033,39.1231885302615,-84.4195321461322,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
24,33,240033,39.123190841445,-84.4217913554226,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
25,33,250033,39.1231931090214,-84.4240505648598,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
26,33,260033,39.1231953329906,-84.4263097744411,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
27,33,270033,39.1231975133527,-84.4285689841635,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
28,33,280033,39.1231996501076,-84.4308281940245,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
29,33,290033,39.1232017432554,-84.4330874040211,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
30,33,300033,39.1232037927961,-84.4353466141506,"OH","Hamilton","Cincinnati","Mt. Lookout","274623"
31,33,310033,39.1232057987295,-84.4376058244102,"OH","Hamilton","Cincinnati","Hyde Park","201414"
32,33,320033,39.1232077610558,-84.439865034797,"OH","Hamilton","Cincinnati","Hyde Park","201414"
33,33,330033,39.1232096797749,-84.4421242453082,"OH","Hamilton","Cincinnati","Hyde Park","201414"
34,33,340033,39.1232115548869,-84.4443834559412,"OH","Hamilton","Cincinnati","Hyde Park","201414"
35,33,350033,39.1232133863916,-84.446642666693,"OH","Hamilton","Cincinnati","Columbia-Tusculum","273334"
36,33,360033,39.1232151742892,-84.4489018775609,"OH","Hamilton","Cincinnati","Hyde Park","201414"
37,33,370033,39.1232169185796,-84.4511610885421,"OH","Hamilton","Cincinnati","Hyde Park","201414"
38,33,380033,39.1232186192628,-84.4534202996338,"OH","Hamilton","Cincinnati","East End","273544"
39,33,390033,39.1232202763387,-84.4556795108331,"OH","Hamilton","Cincinnati","East End","273544"
40,33,400033,39.1232218898075,-84.4579387221374,"OH","Hamilton","Cincinnati","East End","273544"
41,33,410033,39.123223459669,-84.4601979335437,"OH","Hamilton","Cincinnati","East End","273544"
42,33,420033,39.1232249859233,-84.4624571450494,"OH","Hamilton","Cincinnati","East End","273544"
43,33,430033,39.1232264685704,-84.4647163566515,"OH","Hamilton","Cincinnati","East End","273544"
44,33,440033,39.1232279076103,-84.4669755683473,"OH","Hamilton","Cincinnati","East End","273544"
45,33,450033,39.1232293030429,-84.4692347801341,"OH","Hamilton","Cincinnati","East End","273544"
46,33,460033,39.1232306548683,-84.4714939920089,"OH","Hamilton","Cincinnati","East End","273544"
52,33,520033,39.1232378500686,-84.4850492649516,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
53,33,530033,39.1232388966432,-84.4873084773648,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
54,33,540033,39.1232398996106,-84.4895676898438,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
55,33,550033,39.1232408589707,-84.4918269023858,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
56,33,560033,39.1232417747236,-84.4940861149879,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
57,33,570033,39.1232426468692,-84.4963453276473,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
58,33,580033,39.1232434754075,-84.4986045403612,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
59,33,590033,39.1232442603385,-84.5008637531269,"OH","Hamilton","Cincinnati","Walnut Hills","204112"
60,33,600033,39.1232450016623,-84.5031229659416,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
61,33,610033,39.1232456993788,-84.5053821788024,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
62,33,620033,39.123246353488,-84.5076413917065,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
63,33,630033,39.1232469639899,-84.5099006046513,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
64,33,640033,39.1232475308845,-84.5121598176338,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
65,33,650033,39.1232480541718,-84.5144190306512,"OH","Hamilton","Cincinnati","Mt. Auburn","274621"
66,33,660033,39.1232485338519,-84.5166782437008,"OH","Hamilton","Cincinnati","CUF","273417"
67,33,670033,39.1232489699246,-84.5189374567798,"OH","Hamilton","Cincinnati","CUF","273417"
68,33,680033,39.1232493623901,-84.5211966698853,"OH","Hamilton","Cincinnati","CUF","273417"
69,33,690033,39.1232497112483,-84.5234558830147,"OH","Hamilton","Cincinnati","CUF","273417"
70,33,700033,39.1232500164992,-84.525715096165,"OH","Hamilton","Cincinnati","CUF","273417"
71,33,710033,39.1232502781428,-84.5279743093335,"OH","Hamilton","Cincinnati","CUF","273417"
72,33,720033,39.1232504961791,-84.5302335225173,"OH","Hamilton","Cincinnati","CUF","273417"
73,33,730033,39.1232506706081,-84.5324927357138,"OH","Hamilton","Cincinnati","CUF","273417"
74,33,740033,39.1232508014298,-84.53475194892,"OH","Hamilton","Cincinnati","West End","276647"
75,33,750033,39.1232508886442,-84.5370111621333,"OH","Hamilton","Cincinnati","West End","276647"
76,33,760033,39.1232509322513,-84.5392703753507,"OH","Hamilton","Cincinnati","West End","276647"
77,33,770033,39.1232509322512,-84.5415295885695,"OH","Hamilton","Cincinnati","West End","276647"
78,33,780033,39.1232508886437,-84.5437888017869,"OH","Hamilton","Cincinnati","South Fairmount","203599"
79,33,790033,39.1232508014289,-84.5460480150002,"OH","Hamilton","Cincinnati","South Fairmount","203599"
80,33,800033,39.1232506706069,-84.5483072282064,"OH","Hamilton","Cincinnati","South Fairmount","203599"
81,33,810033,39.1232504961775,-84.5505664414029,"OH","Hamilton","Cincinnati","South Fairmount","203599"
82,33,820033,39.1232502781408,-84.5528256545867,"OH","Hamilton","Cincinnati","South Fairmount","203599"
