sum_cost_pedestrian_events,cell_id,num_near_misses,n_rqst,access,dblprk,dnotyld,jywalk,lvisib,lwfws,nobikef,noswlk,other,prkint,prkswlk,speed,vrrlss,wlksig,xwalk,assist,bikes,drives,other.1,walks,mean_walk_score,min_walk_score,max_walk_score,num_walk_scores,sum_lane_cnt,sum_width,sum_area,num_streets,num_fire_incd,med_sale_res_y,med_sale_res_n,med_sale_com_y,med_sale_com_n,med_sale_ind_y,med_sale_ind_n,med_sale_pbo_y,med_sale_pbo_n,sum_cost.y,num_events.y,dist,n_object,animals_insects,building.related,construction,food,others,police.property,service.complaint,street_sidewalk,traffic_sig0l,trash,trees_plants,water.leak,zoning_parking,n_request
0,230050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,1,30,246,139026,6,0,241791,193432.8,951217.5,0,0,0,0,0,887.973,99,0.001480978,1,3,6,0,0,41,0,0,18,2,11,1,0,0,82
0,230051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,44,385,180158,11,7,241791,193432.8,0,0,0,0,0,0,742.222,83,0.002236595,8,0,0,0,0,10,0,0,7,0,0,0,0,0,17
0,230057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,1,168,1987,2297732,82,0,147200,97438,0,0,0,0,0,0,20.164,2,0.003410584,6,0,2,0,0,17,0,0,3,1,125,3,0,0,151
0,230058,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,61,61,61,4,84,948,199590,42,0,152331.85,75357,1024702.5,0,0,0,0,0,40.328,4,0.004136602,6,1,1,0,0,29,2,1,11,0,136,1,0,0,182
0,230059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,1,21,223,253709,10,0,194876,117663,103525.35,0,0,0,0,0,40.328,4,0.004030696,18,1,18,0,0,19,3,0,11,1,58,4,0,0,115
0,230060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,74,863,1046191,37,0,239942.01,137625.6,244860,0,0,0,0,0,60.492,6,0.00207097,18,0,25,1,0,26,18,1,9,0,139,2,1,0,222
0,230061,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2,46,44,48,0,167,1669,2790498,53,0,351665,70524,189472.5,0,0,0,0,0,133.88,17,0.000785877,17,4,34,0,0,78,2,2,2,0,71,0,0,2,195
0,230062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,29,306,317133,11,0,254925,81920,0,0,0,0,0,0,40.328,4,0.001984337,17,0,3,1,0,9,0,3,4,0,82,2,0,0,104
0,230063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,1,27,279,164968,12,0,129664.5,40410.2835,0,0,0,0,0,0,20.164,2,0.004018535,17,0,11,0,0,31,4,1,13,0,121,5,0,0,186
0,230064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,21,26,2,14,130,35563,7,0,142333.3,80188.4,46385.031,74580,0,0,0,0,20.164,2,0.0062036,17,0,0,0,0,11,7,1,2,0,107,0,0,0,128
0,240002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.04042985,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.038984662,6,0,1,0,0,2,0,0,0,0,0,0,0,0,3
0,240004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,11,132,171215,7,0,90965,72772,0,0,0,0,0,0,354.277,37,0.037618611,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,1,125,1442,2097291,52,0,96651.75,74240,0,0,0,0,0,0,1356.409,160,0.036340625,6,0,0,0,0,21,0,0,5,0,0,0,0,0,26
0,240006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,33,318,119616,6,0,90965,72772,0,0,0,0,0,0,806.139,96,0.035160306,6,0,0,0,0,2,0,0,0,1,0,0,0,0,3
0,240007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,173.105,20,0.034087802,6,0,1,0,0,2,0,0,1,0,8,0,0,0,12
0,240008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.033133584,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.032308134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,84,771,1365628,21,0,90965,72772,0,0,0,0,0,0,20.164,2,0.031621538,6,0,0,0,0,8,0,1,20,0,2,0,0,0,31
0,240011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,30.246,3,0.031082999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,170,1700,4901984,34,0,161385,129108,0,0,0,0,0,0,70.715,8,0.03070031,6,0,0,0,0,1,0,0,2,0,0,0,0,0,3
0,240013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,450,4500,12975840,90,0,161385,129108,0,0,0,0,0,0,30.246,3,0.030292547,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2
0,240014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,15,150,432528,3,0,90965,72772,0,0,0,0,0,0,71.677,8,0.028107802,6,0,0,0,0,1,0,0,2,0,1,0,0,0,4
0,240015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,10.082,1,0.025919388,6,0,0,0,0,4,0,0,8,0,1,0,0,0,13
0,240016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,18,178,258198,4,0,95122.5,76098,0,0,0,0,0,0,10.223,2,0.02374249,6,0,0,0,0,6,0,0,5,0,0,0,0,0,11
0,240017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,168,1680,4078494,42,0,95122.5,76098,0,0,0,0,0,0,20.164,2,0.021580593,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,240018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,20.164,2,0.019438703,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.017324241,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.015248624,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2
0,240021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.013230144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.011299466,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.009510213,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.007821023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,20.164,2,0.006085938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,240026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,100,1100,3175200,25,0,95122.5,76098,0,0,0,0,0,0,71.182,9,0.00439598,6,0,0,0,0,42,0,0,2,0,2,0,0,0,46
0.304,240027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,24,264,762048,6,0,138240,110592,0,0,0,0,0,0,81.9,10,0.003048237,5,0,0,0,0,2,0,0,0,0,6,0,0,0,8
0,240028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,30,290,256615,5,0,15516,110592,0,0,0,0,0,0,32.756,6,0.001807226,5,0,3,0,0,11,2,0,1,0,32,0,0,0,49
0,240029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,20,192,1031212,8,0,12799.5,29978,0,0,0,0,0,0,31.653,5,0.000392083,6,2,55,0,0,42,1,1,6,0,83,7,1,0,198
0,240030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,21,198,1071161,8,0,26880,212052,0,0,0,0,0,0,30.246,3,0.001592353,5,0,1,0,0,8,0,0,8,0,24,0,0,0,41
0,240031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,1,53,563,284640,0,0,265065,212052,0,0,0,0,0,0,0,0,0.002704311,5,0,2,0,0,5,0,1,1,0,17,11,0,0,37
0,240032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,102,969,501840,51,0,397070.5,317656.4,0,0,0,0,0,0,10.082,1,0.003490173,6,0,0,0,0,5,0,0,4,0,0,0,0,0,9
0,240033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,122,1233,906558,61,0,397070.5,317656.4,0,0,0,0,0,0,40.328,4,0.002230665,6,5,3,0,0,8,0,0,2,0,36,3,0,0,57
0,240034,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,1,0,12,46,44,48,0,216,2152,614633,66,0,302720.5,302063.412,326749.5,0,0,0,0,0,82.649,13,0.000610589,6,0,15,3,0,24,0,0,14,0,111,4,0,0,171
0,240035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,1,32,306,296446,16,0,447958,317656.4,0,0,0,0,0,0,101.923,11,0.001942708,6,0,0,0,0,10,3,1,13,0,118,0,0,0,145
1.244,240036,0,42,0,1,10,2,1,0,0,1,0,4,1,4,12,0,6,0,0,10,1,31,34,34,34,1,85,885,490596,41,0,473398,420626.25,0,0,0,0,0,0,132.169,14,0.003975815,6,0,3,1,0,22,0,1,9,0,90,1,0,0,127
2.206,240037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,287,3089,1446621,102,0,506451,317656.4,0,0,0,0,0,0,181.476,18,0.005337272,6,0,3,2,0,36,0,3,22,1,96,3,0,4,170
0,240038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,49,509,263654,17,0,530546,317656.4,0,0,0,0,0,0,142.555,16,0.005148866,6,0,49,1,0,43,1,1,24,0,58,0,0,10,187
0,240039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,1,21,206,124678,7,0,655000,317656.4,0,0,0,0,0,0,101.923,11,0.003815723,6,9,47,1,0,53,6,2,20,2,66,6,1,7,220
1.103,240040,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,44.5,44,45,2,25,237,155586,9,0,511980,304036.8,0,0,0,0,0,0,102.064,12,0.002413561,6,0,0,0,0,18,1,0,14,0,40,2,2,0,77
0.304,240041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,66,69,3,16,250,76436,4,2,293120,87637.55,347015.5,447535,0,0,0,0,1022.34,107,0.000667351,6,1,5,0,2,22,0,1,19,1,22,2,0,0,75
1.407,240042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,2,12,316,75629,5,0,252160,55141.932,274120,166562,0,0,0,0,352.87,35,0.000499489,6,0,4,1,0,60,2,0,49,0,91,3,3,0,213
0,240043,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,63.75,63,64,4,58,591,152213,18,0,254925,144973.746,0,0,0,0,0,0,100.82,10,0.00013054,6,2,7,1,1,58,4,1,15,2,147,4,1,2,245
0,240044,0,5,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,4,0,1,46,44,48,0,62,636,209485,22,1,253428,169221,0,0,0,0,0,0,163.822,19,0.000308009,6,0,1,0,0,29,2,1,8,0,115,2,0,0,158
0,240045,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,69,69,69,2,174,1762,266918,50,0,221564.75,132532.5,0,0,0,0,0,0,324.476,36,0.000753302,6,1,12,2,0,33,2,0,22,3,142,6,0,0,223
0.046,240046,0,22,0,2,0,1,2,1,0,0,3,4,1,1,5,2,0,0,0,12,1,9,19,19,19,1,230,2291,742860,63,0,221545,122835,0,0,0,0,0,0,640.49,70,0.000940681,13,2,6,1,0,58,0,4,64,5,170,2,0,1,313
1.103,240047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,1,74,759,449093,19,0,164727.25,59664,848975,1317567,271530,0,0,0,796.619,80,0.000977014,3,2,7,2,0,53,7,1,54,4,171,7,0,0,308
2.206,240048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,1,131,1334,749200,32,0,197425.25,110081.5,0,0,0,0,0,0,667.731,71,0.00022273,1,0,0,0,0,29,2,0,62,2,23,0,0,2,120
0.936,240049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,209,2146,1238451,44,1,206698.98,193432.8,1039277.5,1317567,0,0,0,0,1211.028,142,0.000598852,6,0,0,2,1,63,0,0,34,6,0,1,0,0,107
0,240050,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,46,44,48,0,145,1352,665903,30,0,54306,193432.8,246834,0,0,0,0,0,998.38,111,0.001275947,9,0,3,0,0,44,2,0,34,2,17,11,0,1,114
0,240051,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,46,50,2,317,3078,1020476,72,12,241791,193432.8,401211.14,0,0,0,0,0,2199.099,248,0.000166094,7,1,5,0,6,42,2,0,57,0,8,2,0,0,123
0.304,240052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,66,586,239494,16,0,69653.91,55723.128,7680,0,0,422620,0,0,814.535,91,0.002408416,7,0,1,1,0,22,0,0,13,5,0,0,0,0,42
0,240057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,3,25,15321,1,0,158065.25,69713.49,215000,0,0,0,0,0,0,0,0.005565636,2,0,0,0,0,0,0,0,2,0,2,0,0,0,4
0,240058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,1,16,170,68121,7,0,156602.25,124465,0,0,0,0,0,0,60.492,6,0.004905959,18,0,1,0,0,20,0,1,17,0,82,2,2,0,125
0,240059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,19,206,79189,8,0,163299.5,72639,232966.275,0,0,0,0,0,30.387,4,0.00295829,18,0,16,1,0,30,5,1,18,1,140,9,2,0,223
0.304,240060,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,66,66,66,1,116,1392,1285595,58,0,215284.5,45320,310750,0,0,0,0,0,437.443,48,0.001077204,18,18,40,0,0,58,2,0,6,1,124,2,0,0,251
10.082,240061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,48,600,1683768,24,0,449317.5,179200,0,0,0,0,0,0,122.228,14,0.000889851,17,1,3,0,0,23,1,1,3,0,63,4,0,0,99
0,240062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,2,25,70157,1,0,555990,137625.6,0,0,0,0,0,0,0,0,0.002855165,17,0,0,1,0,2,0,0,4,1,49,0,0,0,57
0,240063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,22,231,83138,11,0,444037.5,137625.6,0,0,0,0,0,0,0,0,0.004915527,17,0,0,0,0,5,0,3,7,0,69,1,0,0,85
0,240064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,2,25,70157,1,0,338767,438866.24,0,0,0,0,0,0,0,0,0.006999279,17,0,0,0,0,4,0,0,5,0,36,0,0,0,45
0,250002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.042154626,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.040770747,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.103,250004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,253.644,29,0.039466696,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,250005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,3,36,43165,2,0,49595.7,74580,0,0,0,0,0,0,1372.274,161,0.038250639,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,250006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,6,50,33550,2,0,90965,72772,0,0,0,0,0,0,114.96,17,0.037131223,6,0,4,0,3,3,0,0,3,0,3,0,0,0,16
1.103,250007,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,17,17,1,84,834,232377,33,0,90965,72772,0,0,0,0,0,0,253.761,28,0.036117434,6,0,26,1,5,72,0,2,25,2,106,0,0,0,239
0,250008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,1,213,1993,801715,64,0,90965,72772,0,0,0,0,0,0,199.865,29,0.035218395,6,0,2,0,0,18,0,1,15,0,29,1,0,0,66
0,250009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,116,1035,592177,41,0,90965,72772,0,0,0,0,0,0,72.285,10,0.034443093,6,0,0,0,0,8,0,1,12,0,10,0,0,0,31
0,250010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,128,1152,1885984,32,0,90965,72772,0,0,0,0,0,0,80.656,8,0.033800045,6,0,0,0,0,1,0,0,3,0,0,0,0,0,4
0,250011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,22.37,4,0.033296913,6,0,1,0,0,4,0,0,9,0,0,0,0,0,14
0,250012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,51.817,7,0.031973832,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,90965,72772,0,0,0,0,0,0,0,0,0.029764749,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.027562286,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.025368168,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.023184764,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,4,40,97107,1,0,95122.5,76098,0,0,0,0,0,0,0,0,0.021015414,6,0,0,0,3,2,0,0,13,0,0,0,1,0,19
0,250018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,20,200,485535,5,0,95122.5,76098,0,0,0,0,0,0,10.082,1,0.018829388,6,0,0,0,0,3,0,0,2,0,0,0,0,0,5
0,250019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,40.328,4,0.016637975,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,250020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,50.714,6,0.014464564,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,30.246,3,0.012318686,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2
0,250022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.010217702,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,0,0,0.008196209,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,20.164,2,0.006330819,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,95122.5,76098,0,0,0,0,0,0,10.082,1,0.004731183,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,4,44,127008,1,0,95122.5,76098,0,0,0,0,0,0,31.349,4,0.00289647,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,53,563,284640,0,0,23060,110592,0,0,0,0,0,0,30.55,4,0.001206045,6,1,7,0,0,15,0,0,1,0,35,5,1,0,65
0,250028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,1,39,378,1355727,13,0,24159.5,19306.32,403575.467,0,0,0,0,0,50.41,5,0.000710936,5,2,19,0,0,69,7,2,11,0,129,4,2,0,245
0,250029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,17,165,882336,7,0,6400,212052,0,0,0,0,0,0,10.082,1,0.001880558,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,250030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,88,1090,1038508,44,0,838047.5,212052,0,0,0,0,0,0,20.164,2,0.003278319,5,0,0,0,0,1,0,0,0,0,6,0,0,0,7
0,250031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,120,1440,1770180,60,0,526971,212052,0,0,0,0,0,0,10.082,1,0.004669317,5,0,0,0,0,4,0,1,0,0,21,1,0,0,27
0,250032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,48,0,14,169,139662,7,0,520891,317656.4,0,0,0,0,0,0,20.164,2,0.005361852,6,0,1,0,0,3,0,0,2,0,9,1,0,0,16
0,250033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,28,3,88,1001,609047,44,0,667969,374760.705,131428,0,0,0,0,0,1.103,1,0.003115434,6,1,1,0,0,10,0,1,14,0,73,0,0,0,100
0,250034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,2,78,859,219698,34,0,388561,317656.4,473600,323757.4,0,0,0,0,232.989,24,0.000887367,6,0,3,1,0,15,1,2,16,0,103,2,1,0,144
0,250035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,38,39,2,293,3046,2105636,107,0,338096,341825,0,0,0,0,0,0,314.748,33,0.001412062,6,0,3,0,0,37,1,1,21,1,196,2,1,0,263
10.082,250036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,1,23,227,57627,9,0,367556.5,274124.4,0,0,0,0,0,0,80.96,9,0.003214137,6,0,10,0,0,21,5,3,14,0,182,2,0,0,237
