sample_index,x-tsne,y-tsne,cell_id,lat,long,min_walk_score,max_walk_score,mean_walk_score,med_sale_pbo_n,log_sum_cost_pedestrian_events,log_num_near_misses,log_n_rqst,log_access,log_dblprk,log_dnotyld,log_jywalk,log_lvisib,log_lwfws,log_nobikef,log_noswlk,log_other,log_prkint,log_prkswlk,log_speed,log_vrrlss,log_wlksig,log_xwalk,log_assist,log_bikes,log_drives,log_other.1,log_walks,log_num_walk_scores,log_sum_lane_cnt,log_sum_width,log_sum_area,log_num_streets,log_num_fire_incd,log_med_sale_res_y,log_med_sale_res_n,log_med_sale_com_y,log_med_sale_com_n,log_med_sale_ind_y,log_med_sale_ind_n,log_med_sale_pbo_y,log_sum_cost.y,log_num_events.y,log_dist,log_n_object,log_animals_insects,log_building.related,log_construction,log_food,log_others,log_police.property,log_service.complaint,log_street_sidewalk,log_traffic_sig0l,log_trash,log_trees_plants,log_water.leak,log_zoning_parking,log_n_request,avg_pop(K),avg_request,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,kmeans_11,kmeans_labels
11,-9.520842982,11.59589449,30014,39.08038315,-84.374348,44,48,46,0,-4.605170186,-4.605170186,1.388791241,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,0.009950331,-4.605170186,-4.605170186,0.009950331,0.009950331,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,1.101940079,-4.605170186,3.583796678,5.834839976,12.17375093,2.398803951,-4.605170186,11.90215285,11.44467842,12.23572858,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.697293953,1.388791241,-4.391029116,2.485739636,0.009950331,1.101940079,-4.605170186,-4.605170186,2.303584593,-4.605170186,0.698134722,1.947337701,-4.605170186,4.143293444,0.009950331,0.698134722,0.009950331,4.499920775,55.24,2,1,2,0,2,4,1,0,6,3,6,2
12,-9.592883813,11.76222722,30015,39.08263315,-84.374348,44,48,46,0,-1.158362293,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.820362208,7.156184438,13.44228659,3.434309733,-4.605170186,11.86429131,11.11596425,12.07261559,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.844436772,3.611188146,-4.591274579,2.485739636,-4.605170186,1.388791241,-4.605170186,1.101940079,3.219275745,-4.605170186,0.698134722,3.219275745,-4.605170186,4.262820712,1.101940079,0.009950331,-4.605170186,4.897914424,55.24,2,1,2,0,2,4,1,0,6,3,6,2
13,4.508916953,-1.536555136,30016,39.08488315,-84.374348,41,41,41,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.927326146,7.371495585,13.98853655,4.060615409,-4.605170186,12.92141637,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.708737094,2.398803951,-4.456890794,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,55.24,0,0,0,1,3,0,3,2,7,0,4,0
14,-15.01195841,-8.694710211,30017,39.08713315,-84.374348,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.99154816,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.34490759,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,55.24,0,1,1,3,4,5,5,6,4,7,8,1
15,-4.037925044,-4.298745181,30018,39.08938315,-84.374348,17,20,18.5,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,5.918920736,8.152488956,14.07033106,4.820362208,-4.605170186,12.40774947,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.217693979,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,-4.605170186,0.009950331,1.101940079,-4.605170186,4.111037785,-4.605170186,-4.605170186,-4.605170186,4.219654753,55.24,1,1,1,3,4,5,5,6,4,4,3,1
16,-3.997640188,-5.135271491,30019,39.09163315,-84.374348,12,15,13.5,0,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,0.698134722,2.485739636,4.718588153,10.2114137,1.388791241,-4.605170186,12.0898745,11.47468358,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.09471367,2.485739636,0.009950331,0.698134722,-4.605170186,-4.605170186,2.303584593,-4.605170186,0.009950331,0.009950331,-4.605170186,4.625070848,0.698134722,-4.605170186,-4.605170186,4.779207523,55.24,2,1,1,3,4,5,5,6,4,4,3,1
17,-2.31349476,-2.258046601,30020,39.09388315,-84.374348,19,29,24.5,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,5.049920108,7.447757108,13.33778924,4.204841862,-4.605170186,12.07249474,11.66838185,11.91710481,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-3.985721,2.485739636,0.009950331,0.009950331,-4.605170186,-4.605170186,2.485739636,1.101940079,1.388791241,1.793424749,-4.605170186,4.127295662,0.009950331,-4.605170186,-4.605170186,4.499920775,55.24,2,1,1,3,4,0,3,2,7,0,4,1
18,-1.873072896,9.634483727,30021,39.09613315,-84.374348,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.638390256,7.85127589,14.18288813,4.466023055,-4.605170186,11.55437216,11.05797611,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.516808807,2.565718293,-3.881847403,2.485739636,-4.605170186,1.947337701,-4.605170186,-4.605170186,3.496810546,-4.605170186,1.101940079,2.198335072,-4.605170186,4.969882742,1.388791241,-4.605170186,-4.605170186,5.298367365,55.24,4,1,2,0,1,2,4,7,3,2,2,2
19,-3.956820376,-4.642380275,30022,39.09838315,-84.374348,11,18,14.5,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,5.556866671,7.81964032,14.15877468,4.585069514,-4.605170186,11.51603074,10.91239411,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-3.788214161,2.485739636,0.698134722,-4.605170186,0.009950331,-4.605170186,3.466048354,1.101940079,1.388791241,1.947337701,-4.605170186,5.081466475,0.698134722,-4.605170186,-4.605170186,5.356633443,55.24,4,1,1,3,4,5,5,6,4,4,3,1
20,5.357719556,-6.967765884,30046,39.15238315,-84.374348,57,57,57,0,0.795703769,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,4.488748723,6.670778995,12.71590981,3.434309733,-4.605170186,11.64278208,11.14596942,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.520167699,2.303584593,-4.168244461,1.793424749,0.698134722,0.698134722,-4.605170186,-4.605170186,2.996232149,1.611435915,0.698134722,2.303584593,-4.605170186,5.01734606,1.388791241,-4.605170186,-4.605170186,5.278165678,74.32,3,0,0,1,0,3,6,1,8,9,9,0
21,-4.754381567,6.253278393,40013,39.07813633,-84.3766072,49,49,49,0,-4.605170186,-4.605170186,2.303584593,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.198335072,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,2.198335072,0.009950331,2.398803951,4.795873187,11.19699494,1.611435915,-4.605170186,11.41778274,10.46055753,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.188663264,2.485739636,0.009950331,2.080690761,-4.605170186,-4.605170186,2.773213527,1.101940079,0.009950331,1.101940079,-4.605170186,4.330864911,1.388791241,-4.605170186,0.009950331,4.72747631,55.24,2,1,2,0,2,4,1,0,6,3,6,2
22,-2.586359691,4.608321707,40014,39.08038633,-84.3766072,42,42,42,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,2.63977136,5.004013418,11.35038312,1.947337701,-4.605170186,11.9490831,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.319881175,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.947337701,-4.605170186,-4.605170186,1.388791241,-4.605170186,3.970480575,0.009950331,0.009950331,-4.605170186,4.189806246,55.24,1,1,2,0,2,0,3,2,7,0,4,2
23,-3.103079019,3.982322455,40015,39.08263633,-84.3766072,38,38,38,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.76884601,9.977063705,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.714203947,2.565718293,-4.430634527,2.485739636,-4.605170186,0.009950331,-4.605170186,-4.605170186,1.388791241,-4.605170186,0.009950331,1.101940079,-4.605170186,4.077706921,-4.605170186,-4.605170186,-4.605170186,4.219654753,55.24,1,1,2,0,2,0,3,2,7,0,4,2
24,4.518236644,0.098106311,40016,39.08488633,-84.3766072,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.189806246,6.572296529,13.29047446,2.890927159,-4.605170186,11.99154816,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,6.208883746,3.989169215,-4.545412198,2.485739636,-4.605170186,1.793424749,0.009950331,-4.605170186,3.970480575,-4.605170186,-4.605170186,3.367640598,0.009950331,-4.605170186,0.009950331,-4.605170186,-4.605170186,4.510969391,55.24,2,0,0,1,3,0,3,2,7,0,4,0
25,1.975551326,-1.265779091,40017,39.08713633,-84.3766072,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.99154816,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.718632791,2.485739636,-4.45402691,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,55.24,0,0,0,1,0,0,3,2,7,0,4,0
26,-4.009049019,-4.444508893,40018,39.08938633,-84.3766072,17,17,17,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,4.927326146,7.140460967,13.94176517,3.828858764,-4.605170186,12.52373665,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.301291391,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,-4.605170186,1.101940079,3.044998515,-4.605170186,3.637849283,-4.605170186,-4.605170186,-4.605170186,4.174541104,55.24,1,1,1,3,4,5,5,6,4,4,3,1
27,-3.931176803,-4.912966618,40019,39.09163633,-84.3766072,2,20,8,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,5.068967093,7.268229995,13.60828466,3.970480575,-4.605170186,12.51891067,12.04887489,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-4.1616091,2.485739636,-4.605170186,0.698134722,-4.605170186,-4.605170186,2.398803951,-4.605170186,0.698134722,3.258481079,0.009950331,4.574814066,-4.605170186,0.009950331,-4.605170186,4.941713849,55.24,3,1,1,3,4,5,5,6,4,4,3,1
28,-1.977401302,9.259485224,40020,39.09388633,-84.3766072,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.241799924,7.544866357,13.76605768,4.204841862,-4.605170186,12.11724149,11.67701525,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.038227647,2.485739636,0.009950331,2.080690761,-4.605170186,-4.605170186,3.091496896,-4.605170186,-4.605170186,3.044998515,-4.605170186,4.564452353,1.947337701,-4.605170186,-4.605170186,5.043489631,55.24,3,1,2,0,1,2,4,7,3,2,2,2
29,-1.58002845,9.256100815,40021,39.09613633,-84.3766072,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.976802706,7.151493301,13.4645166,3.828858764,-4.605170186,11.4279269,10.99648427,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.697293953,1.388791241,-3.933168095,1.793424749,-4.605170186,0.698134722,-4.605170186,-4.605170186,3.219275745,1.388791241,-4.605170186,2.565718293,0.009950331,4.753676394,-4.605170186,-4.605170186,-4.605170186,5.081466475,55.24,3,1,2,0,1,2,4,7,3,2,2,2
30,-3.463877507,-3.650969509,40022,39.09838633,-84.3766072,11,31,24.33333333,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,4.276804998,6.43776765,12.90633448,3.219275745,-4.605170186,11.5255061,10.86360396,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.409694512,1.101940079,-3.892010694,2.485739636,0.009950331,2.833801406,0.698134722,-4.605170186,3.526654599,1.388791241,0.698134722,2.398803951,0.698134722,5.257547454,1.101940079,-4.605170186,-4.605170186,5.591024293,55.24,5,1,1,3,4,5,5,6,4,4,3,1
31,2.70271821,0.216095077,40023,39.10063633,-84.3766072,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,3.219275745,9.096164448,0.009950331,-4.605170186,11.99154816,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-3.902626788,2.485739636,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.793424749,-4.605170186,1.101940079,0.009950331,-4.605170186,4.094511215,-4.605170186,-4.605170186,-4.605170186,4.248638089,55.24,1,0,0,1,3,0,3,2,7,0,4,0
32,-3.947069763,-5.730601044,40024,39.10288633,-84.3766072,9,9,9,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,2.303584593,4.787575073,10.6733645,1.611435915,-4.605170186,12.50705467,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-3.893836193,2.485739636,-4.605170186,-4.605170186,0.009950331,-4.605170186,1.101940079,-4.605170186,0.009950331,-4.605170186,-4.605170186,2.944965157,-4.605170186,-4.605170186,-4.605170186,3.17847041,55.24,0,1,1,3,4,5,5,6,4,4,3,1
33,12.9073956,-4.220410931,40046,39.15238633,-84.3766072,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.434309733,5.652524267,11.55870166,2.398803951,-4.605170186,11.77611639,10.93880517,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.390317173,2.080690761,-4.318568122,1.793424749,1.611435915,1.793424749,-4.605170186,-4.605170186,3.135928904,2.565718293,0.009950331,2.485739636,-4.605170186,5.446780474,1.388791241,-4.605170186,-4.605170186,5.690393238,74.32,4,0,0,1,3,1,6,1,5,1,0,0
34,-8.709328482,12.05766564,50014,39.08038947,-84.37886641,35,44,38,0,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,1.101940079,5.010701959,7.358837268,13.96453039,4.159039321,-4.605170186,11.98121206,11.2284424,12.09121585,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.004394647,0.698134722,-4.314650942,1.793424749,1.101940079,1.388791241,-4.605170186,-4.605170186,3.091496896,0.009950331,-4.605170186,2.485739636,0.009950331,5.112048028,1.611435915,0.698134722,0.009950331,5.379943435,55.24,4,1,2,0,2,4,1,0,6,3,6,2
35,-1.182336654,8.888324775,50015,39.08263947,-84.37886641,44,48,46,0,-4.605170186,-4.605170186,0.698134722,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,-4.605170186,3.135928904,5.262742001,12.00388308,2.080690761,-4.605170186,11.98729337,11.16081812,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,2.311743031,0.009950331,-4.337841419,1.793424749,-4.605170186,0.698134722,-4.605170186,-4.605170186,1.388791241,-4.605170186,-4.605170186,0.009950331,-4.605170186,3.850360345,1.101940079,0.009950331,-4.605170186,4.060615409,55.24,1,1,2,0,1,2,4,7,3,2,2,2
36,-2.866977369,4.415545799,50016,39.08488947,-84.37886641,42,42,42,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.698134722,1.793424749,4.094511215,10.67130171,1.101940079,-4.605170186,12.00664568,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.360282266,3.219275745,-4.482927332,2.485739636,-4.605170186,1.101940079,-4.605170186,-4.605170186,2.080690761,-4.605170186,0.698134722,1.793424749,-4.605170186,4.262820712,0.698134722,-4.605170186,1.101940079,4.553982149,55.24,2,1,2,0,2,0,3,2,7,0,4,2
37,-3.276573904,10.86797696,50017,39.08713947,-84.37886641,56,56,56,0,-4.605170186,-4.605170186,1.101940079,0.009950331,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.101940079,0.698134722,3.296207168,5.560720092,11.65541421,2.080690761,-4.605170186,11.84480869,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,5.15477027,3.044998515,-4.547779116,2.485739636,-4.605170186,0.698134722,-4.605170186,-4.605170186,2.944965157,0.009950331,0.009950331,2.944965157,0.009950331,2.833801406,-4.605170186,-4.605170186,1.101940079,4.143293444,55.24,1,1,2,0,2,4,4,0,6,3,6,2
38,-1.672833591,8.697098952,50018,39.08938947,-84.37886641,44,48,46,0,-1.158362293,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,12.40071347,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.057626677,1.101940079,-4.368265199,2.485739636,-4.605170186,1.793424749,-4.605170186,-4.605170186,1.388791241,-4.605170186,-4.605170186,1.947337701,-4.605170186,3.17847041,0.009950331,-4.605170186,1.611435915,3.850360345,55.24,1,1,2,0,1,2,4,7,3,2,2,2
39,-14.29207644,-7.093599706,50019,39.09163947,-84.37886641,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.970480575,6.33329739,12.55898054,-4.605170186,-4.605170186,11.99154816,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.229591597,1.793424749,-4.605170186,0.009950331,-4.605170186,-4.605170186,0.009950331,-4.605170186,-4.605170186,0.009950331,-4.605170186,2.890927159,0.698134722,-4.605170186,-4.605170186,3.135928904,55.24,0,1,1,3,4,5,5,6,4,7,8,1
40,2.792088141,0.093052953,50020,39.09388947,-84.37886641,44,48,46,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,3.611188146,10.4594111,0.009950331,-4.605170186,11.99154816,11.76840462,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,4.107688468,1.947337701,-4.099589613,1.793424749,-4.605170186,-4.605170186,-4.605170186,-4.605170186,1.388791241,-4.605170186,0.009950331,0.009950331,-4.605170186,0.009950331,-4.605170186,-4.605170186,-4.605170186,1.947337701,55.24,0,0,0,1,3,0,3,2,7,0,4,0
41,5.229803034,-4.135016853,50021,39.09613947,-84.37886641,86,86,86,0,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,0.009950331,3.496810546,5.752604384,11.8128227,2.773213527,-4.605170186,11.85823362,11.12596818,-4.605170186,-4.605170186,-4.605170186,-4.605170186,-4.605170186,3.493685401,1.947337701,-4.004977352,2.485739636,-4.605170186,1.793424749,-4.605170186,-4.605170186,3.135928904,0.009950331,-4.605170186,2.080690761,-4.605170186,3.951436008,0.009950331,-4.605170186,-4.605170186,4.510969391,55.24,2,0,0,1,0,3,6,1,5,1,0,0
