"cell_id","lat_cell","long_cell","animals_insects","building related","construction","food","others","police property","service complaint","street_sidewalk","traffic_signal","trash","trees_plants","water leak","zoning_parking","n_request"
380059,39.1817186588443,-84.4534202994026,0,1,0,0,6,0,0,10,0,0,0,0,0,17
380066,39.1974686694341,-84.4534202993403,0,6,0,0,6,0,0,20,0,4,1,0,0,37
380067,39.1997186709446,-84.4534202993314,0,2,0,0,17,0,1,18,0,1,1,0,0,40
380068,39.2019686724546,-84.4534202993225,0,9,0,0,6,1,0,5,0,1,1,0,1,24
380070,39.2064686754727,-84.4534202993047,3,84,0,1,104,4,2,27,0,175,20,0,11,431
390032,39.1209702747815,-84.4556795108419,0,0,0,0,1,0,0,0,0,0,0,0,0,1
390033,39.1232202763387,-84.4556795108331,0,4,0,1,42,0,1,19,0,57,3,0,1,128
390035,39.1277202794515,-84.4556795108155,0,0,0,0,5,0,0,3,0,15,0,0,0,23
390036,39.129970281007,-84.4556795108066,0,0,0,0,1,0,0,4,0,0,0,0,0,5
390037,39.1322202825618,-84.4556795107978,0,1,0,0,0,0,0,0,0,1,0,0,0,2
390038,39.1344702841162,-84.455679510789,0,3,0,0,4,0,0,2,0,49,1,0,0,59
390039,39.1367202856699,-84.4556795107802,1,8,0,0,27,0,5,12,0,86,1,0,0,140
390040,39.138970287223,-84.4556795107714,0,2,0,0,17,0,0,5,0,27,0,0,0,51
390041,39.1412202887755,-84.4556795107625,0,1,0,0,43,9,1,5,0,84,2,0,0,145
390042,39.1434702903275,-84.4556795107537,3,14,0,0,105,4,2,30,0,142,9,0,0,309
390043,39.1457202918789,-84.4556795107449,0,1,0,0,8,11,0,3,0,32,1,0,0,56
390058,39.1794703150789,-84.4556795106125,0,0,0,0,11,0,0,7,0,55,1,1,0,75
390059,39.1817203166209,-84.4556795106036,0,0,0,2,24,0,0,26,0,0,1,2,0,55
390060,39.1839703181622,-84.4556795105948,0,1,0,1,10,0,0,1,0,0,3,0,0,16
390061,39.186220319703,-84.455679510586,0,0,0,0,25,0,0,0,0,0,0,0,0,25
390062,39.1884703212432,-84.4556795105771,3,17,0,0,41,0,0,1,0,86,2,0,0,150
390063,39.1907203227828,-84.4556795105683,12,60,0,0,116,9,0,15,0,250,14,0,0,476
390064,39.1929703243219,-84.4556795105595,0,25,1,2,45,4,4,20,0,81,10,0,0,192
390065,39.1952203258603,-84.4556795105507,2,71,0,0,45,4,0,6,0,180,12,0,0,320
390066,39.1974703273981,-84.4556795105418,1,34,1,0,63,2,8,22,0,135,10,0,0,276
390067,39.1997203289354,-84.455679510533,0,10,0,1,27,0,0,7,0,2,0,1,5,53
390068,39.2019703304721,-84.4556795105242,1,23,0,3,116,1,1,19,0,56,25,1,8,254
390069,39.2042203320082,-84.4556795105153,2,71,0,3,77,4,5,28,0,210,9,3,6,418
390070,39.2064703335436,-84.4556795105065,1,71,1,0,69,25,4,26,0,185,27,1,0,410
390071,39.2087203350786,-84.4556795104977,1,34,0,0,25,11,1,10,0,76,0,0,1,159
390072,39.2109703366129,-84.4556795104888,0,5,0,0,4,0,0,1,0,26,1,0,0,37
400033,39.1232218898075,-84.4579387221374,1,16,0,0,64,3,1,11,1,68,15,0,3,183
400034,39.1254718913905,-84.4579387221286,0,0,0,0,0,0,1,9,0,3,0,0,0,13
400035,39.1277218929729,-84.4579387221199,1,0,0,0,6,0,1,0,0,28,0,0,0,36
400036,39.1299718945548,-84.4579387221111,0,1,1,0,9,0,0,6,0,78,1,0,0,96
400037,39.132221896136,-84.4579387221024,0,2,0,0,3,0,0,0,0,18,0,0,0,23
400038,39.1344718977166,-84.4579387220936,2,6,0,0,55,1,3,17,1,69,2,0,0,156
400039,39.1367218992967,-84.4579387220849,2,3,1,0,17,3,0,21,0,32,0,0,0,79
400040,39.1389719008761,-84.4579387220761,0,0,0,0,9,0,2,1,0,33,5,0,0,50
400041,39.1412219024549,-84.4579387220674,0,6,1,0,27,2,3,8,0,78,4,0,0,129
400042,39.1434719040332,-84.4579387220586,3,9,0,0,46,6,2,39,0,128,5,0,0,238
400043,39.1457219056108,-84.4579387220499,0,1,0,0,38,7,0,16,0,3,2,0,0,67
400058,39.1794719292037,-84.4579387219186,0,0,0,0,29,1,0,11,0,90,6,0,0,137
400059,39.1817219307718,-84.4579387219098,0,2,0,0,21,0,1,11,1,20,4,0,0,60
400060,39.1839719323393,-84.4579387219011,1,9,1,0,30,0,0,22,0,43,0,0,0,106
400061,39.1862219339061,-84.4579387218923,28,48,0,0,61,4,0,10,0,1,0,1,0,153
400062,39.1884719354724,-84.4579387218836,2,12,0,0,22,0,1,1,0,51,5,0,0,94
400063,39.1907219370381,-84.4579387218748,29,36,0,1,62,3,0,7,0,100,12,0,0,250
400064,39.1929719386032,-84.4579387218661,7,62,0,0,109,2,4,35,1,187,13,1,0,421
400065,39.1952219401677,-84.4579387218573,2,86,1,0,82,12,3,53,0,255,6,0,0,500
400066,39.1974719417316,-84.4579387218486,1,59,0,5,102,0,2,63,0,99,3,0,6,340
400067,39.1997219432949,-84.4579387218398,0,24,0,9,72,2,0,21,0,44,3,0,9,184
400068,39.2019719448576,-84.457938721831,14,74,0,0,124,6,5,15,0,267,24,2,2,533
400069,39.2042219464197,-84.4579387218223,3,96,0,0,116,6,1,36,0,315,20,0,1,594
400070,39.2064719479812,-84.4579387218135,6,90,1,1,187,10,6,26,2,487,17,0,0,833
400071,39.2087219495421,-84.4579387218048,0,57,0,0,50,1,6,29,0,171,6,0,1,321
400072,39.2109719511024,-84.457938721796,0,11,0,0,8,0,1,1,0,19,0,0,0,40
410033,39.123223459669,-84.4601979335437,0,11,0,0,39,13,1,6,0,17,1,0,5,93
410034,39.1254734612777,-84.460197933535,0,0,0,0,5,0,1,1,0,51,0,0,0,58
410035,39.1277234628858,-84.4601979335264,0,1,0,0,6,0,1,1,0,45,0,0,0,54
410036,39.1299734644932,-84.4601979335177,2,6,0,0,12,4,0,4,0,69,4,0,0,101
410037,39.1322234661001,-84.4601979335091,0,12,0,3,71,2,3,35,4,75,16,1,0,222
410038,39.1344734677063,-84.4601979335004,6,41,1,0,73,9,1,51,1,205,18,0,1,407
410039,39.1367234693119,-84.4601979334917,0,4,0,0,2,0,0,4,0,8,1,0,0,19
410040,39.138973470917,-84.4601979334831,0,0,0,0,1,0,3,0,0,22,0,1,0,27
410041,39.1412234725214,-84.4601979334744,0,0,0,0,9,3,1,0,0,62,1,0,0,76
410042,39.1434734741252,-84.4601979334657,0,0,0,0,19,0,0,7,0,22,1,0,0,49
410043,39.1457234757284,-84.4601979334571,0,0,0,0,7,0,0,1,0,0,4,0,0,12
410053,39.168223491727,-84.4601979333704,0,11,0,0,23,2,0,22,0,12,10,0,1,81
410054,39.1704734933236,-84.4601979333617,2,28,0,0,90,5,2,34,0,156,28,0,1,346
410055,39.1727234949195,-84.4601979333531,0,20,0,0,85,7,13,29,0,216,13,1,0,384
410056,39.1749734965148,-84.4601979333444,1,9,0,0,79,1,8,43,0,270,15,1,2,429
410057,39.1772234981095,-84.4601979333357,1,25,0,0,118,2,10,26,0,397,31,0,1,611
410058,39.1794734997036,-84.4601979333271,2,12,0,0,64,18,4,8,0,275,13,0,0,396
410059,39.181723501297,-84.4601979333184,1,1,0,0,37,1,3,3,0,113,7,0,0,166
410060,39.1839735028899,-84.4601979333097,1,4,0,0,32,5,1,7,0,131,3,0,0,184
410061,39.1862235044822,-84.4601979333011,10,58,0,0,62,1,0,17,0,4,1,0,0,153
410062,39.1884735060739,-84.4601979332924,1,2,0,8,10,0,0,4,0,0,1,0,0,26
410063,39.1907235076649,-84.4601979332837,0,20,0,2,8,0,0,1,0,0,7,0,0,38
410064,39.1929735092554,-84.460197933275,7,62,0,2,99,8,3,53,1,212,5,2,0,454
410065,39.1952235108452,-84.4601979332664,3,44,0,0,105,3,6,16,0,283,18,1,0,479
410066,39.1974735124344,-84.4601979332577,0,28,1,0,83,2,10,40,0,199,6,0,0,369
410067,39.199723514023,-84.460197933249,2,42,0,3,72,7,2,40,2,184,19,0,0,373
410068,39.2019735156111,-84.4601979332404,1,40,1,0,60,4,2,21,0,146,25,1,0,301
410069,39.2042235171985,-84.4601979332317,12,51,0,0,100,7,2,21,0,263,11,0,0,467
410070,39.2064735187853,-84.460197933223,0,45,0,0,36,7,4,16,0,196,10,1,1,316
410071,39.2087235203715,-84.4601979332143,0,27,0,0,22,0,2,16,0,73,2,0,0,142
420033,39.1232249859233,-84.4624571450494,2,22,0,0,36,1,0,24,0,22,0,1,1,109
420034,39.1254749875569,-84.4624571450408,3,11,1,0,146,2,0,107,2,118,0,3,0,393
420035,39.1277249891899,-84.4624571450322,0,0,0,0,9,0,1,2,0,19,0,0,0,31
420036,39.1299749908223,-84.4624571450236,0,11,0,0,25,0,2,7,0,94,0,0,0,139
420037,39.1322249924541,-84.4624571450151,6,53,0,4,80,3,3,46,0,114,16,3,1,329
420038,39.1344749940852,-84.4624571450065,1,5,0,0,44,3,1,27,0,87,9,1,0,178
420039,39.1367249957157,-84.4624571449979,2,13,0,0,45,1,2,6,0,125,19,0,0,213
420040,39.1389749973456,-84.4624571449894,0,10,0,0,40,1,1,2,0,125,5,0,0,184
420041,39.1412249989749,-84.4624571449808,1,10,0,0,85,1,5,26,0,246,11,0,0,385
420042,39.1434750006036,-84.4624571449722,2,20,0,0,101,3,1,3,0,84,13,0,2,229
420043,39.1457250022317,-84.4624571449636,2,25,0,0,77,3,4,6,0,146,20,0,0,283
420054,39.1704750200996,-84.4624571448694,5,17,0,0,57,7,6,19,0,232,9,0,1,353
420055,39.1727250217202,-84.4624571448608,3,9,0,0,80,4,5,11,0,263,11,0,0,386
420056,39.1749750233403,-84.4624571448522,1,22,1,0,107,2,4,19,0,318,34,0,0,508
420057,39.1772250249597,-84.4624571448436,10,25,0,0,108,2,7,12,0,355,22,0,0,541
420058,39.1794750265785,-84.4624571448351,2,11,0,0,79,4,2,18,0,263,15,0,1,395
420059,39.1817250281967,-84.4624571448265,5,26,0,0,59,6,12,18,1,306,54,0,0,487
420060,39.1839750298142,-84.4624571448179,0,0,0,0,8,0,0,0,0,47,4,0,0,59
420061,39.1862250314312,-84.4624571448093,0,1,0,0,10,0,0,0,0,12,0,0,0,23
420062,39.1884750330475,-84.4624571448008,0,3,0,0,58,0,0,32,1,0,0,0,0,94
420063,39.1907250346632,-84.4624571447922,0,3,0,18,23,0,0,1,0,9,0,0,0,54
420064,39.1929750362783,-84.4624571447836,0,11,0,0,43,4,4,9,0,179,15,0,0,265
420065,39.1952250378928,-84.462457144775,0,5,0,0,45,2,0,6,0,169,11,0,0,238
420066,39.1974750395067,-84.4624571447664,3,14,0,0,62,1,3,40,0,199,9,0,0,331
420067,39.1997250411199,-84.4624571447579,0,46,0,0,41,1,3,22,1,172,13,2,0,301
420068,39.2019750427326,-84.4624571447493,1,19,0,0,26,0,0,0,0,59,0,0,0,105
420069,39.2042250443446,-84.4624571447407,1,9,0,0,18,0,0,4,0,8,0,0,0,40
420070,39.206475045956,-84.4624571447322,0,8,0,0,12,0,0,3,2,8,0,0,0,33
420071,39.2087250475667,-84.4624571447236,0,0,0,0,0,0,0,1,0,0,0,0,0,1
420072,39.2109750491769,-84.462457144715,0,0,0,0,1,0,0,1,0,0,0,0,0,2
420073,39.2132250507865,-84.4624571447064,0,2,0,0,11,2,1,17,0,93,5,0,2,133
420074,39.2154750523954,-84.4624571446978,30,37,0,0,157,10,4,40,0,181,49,0,2,510
420075,39.2177250540037,-84.4624571446893,1,12,0,0,42,2,0,11,0,50,21,2,2,143
430033,39.1232264685704,-84.4647163566515,3,10,0,0,15,1,1,11,0,17,2,0,0,60
430037,39.132226475198,-84.4647163566176,0,7,0,0,13,0,0,1,0,17,0,1,1,40
430038,39.1344764768534,-84.4647163566091,1,9,0,0,52,4,4,38,0,132,10,3,0,253
430039,39.136726478508,-84.4647163566007,10,57,0,0,143,3,7,57,2,427,18,0,0,724
430040,39.1389764801621,-84.4647163565922,2,15,0,1,47,3,6,14,0,347,14,0,0,449
430041,39.1412264818156,-84.4647163565837,3,32,0,0,126,10,11,29,2,370,44,0,3,630
430042,39.1434764834684,-84.4647163565753,9,41,0,0,116,6,3,12,0,221,40,0,0,448
430043,39.1457264851206,-84.4647163565668,3,27,0,0,79,1,3,10,0,252,13,1,1,390
430053,39.1682265016081,-84.4647163564821,0,0,0,0,7,0,0,0,0,1,0,0,0,8
430054,39.1704765032534,-84.4647163564737,1,10,0,0,49,0,3,16,1,184,18,0,0,282
430055,39.1727265048981,-84.4647163564652,3,8,0,0,112,5,7,22,2,263,9,0,4,435
430056,39.1749765065422,-84.4647163564567,4,18,0,0,84,1,14,30,0,215,16,0,0,382
430057,39.1772265081856,-84.4647163564482,2,17,0,0,73,3,2,12,0,206,23,0,0,338
430058,39.1794765098284,-84.4647163564398,2,33,0,0,84,5,4,33,0,187,19,0,0,367
430059,39.1817265114706,-84.4647163564313,0,7,1,0,86,10,8,26,0,216,8,0,5,367
430060,39.1839765131122,-84.4647163564228,0,3,0,2,38,0,0,25,0,10,0,0,0,78
430061,39.1862265147531,-84.4647163564144,0,0,0,5,10,0,0,6,0,0,0,0,0,21
430062,39.1884765163934,-84.4647163564059,0,2,0,0,17,0,0,5,1,0,0,1,0,26
430063,39.1907265180331,-84.4647163563974,0,5,0,0,17,0,0,6,0,1,1,0,0,30
430064,39.1929765196721,-84.4647163563889,5,6,0,0,53,4,2,12,0,174,7,2,0,265
430065,39.1952265213105,-84.4647163563805,1,2,0,0,45,5,1,14,0,241,11,0,0,320
430066,39.1974765229483,-84.464716356372,0,10,0,0,83,2,5,10,1,272,7,1,0,391
430071,39.2087265311279,-84.4647163563296,0,10,0,0,29,0,0,5,1,14,7,0,3,69
430072,39.210976532762,-84.4647163563212,1,1,1,0,41,2,0,25,0,106,3,0,0,180
430073,39.2132265343954,-84.4647163563127,7,17,0,0,89,12,2,37,1,160,12,0,2,339
430074,39.2154765360282,-84.4647163563042,1,12,0,0,58,35,2,10,0,145,8,0,0,271
430075,39.2177265376603,-84.4647163562957,1,8,2,0,39,3,1,6,0,64,10,0,4,138
440033,39.1232279076103,-84.4669755683473,1,7,0,0,27,10,0,25,0,57,4,0,7,138
440038,39.1344779160107,-84.4669755683055,0,11,0,0,31,1,3,19,0,143,4,1,0,213
440039,39.1367279176888,-84.4669755682972,9,70,0,1,213,8,5,44,0,335,56,0,0,741
440040,39.1389779193664,-84.4669755682888,2,28,1,0,69,2,4,7,0,291,17,1,1,423
440041,39.1412279210433,-84.4669755682805,7,37,0,0,139,3,8,32,0,238,43,0,0,507
440042,39.1434779227196,-84.4669755682721,2,29,0,0,98,5,3,7,0,242,29,0,0,415
440043,39.1457279243952,-84.4669755682638,5,19,3,1,145,4,5,16,1,167,7,0,0,373
440051,39.1637279377773,-84.4669755681969,0,2,0,0,4,2,0,0,0,38,3,0,1,50
440052,39.1659779394473,-84.4669755681886,0,1,0,4,4,0,0,7,0,0,0,0,0,16
440053,39.1682279411165,-84.4669755681802,0,2,0,0,10,0,0,19,0,0,0,0,0,31
440054,39.1704779427852,-84.4669755681718,2,11,0,0,52,1,4,10,0,136,9,1,2,228
440055,39.1727279444532,-84.4669755681635,7,58,1,0,170,7,2,40,0,203,36,0,4,528
440056,39.1749779461206,-84.4669755681551,21,45,0,10,162,2,6,88,0,185,18,5,9,551
440057,39.1772279477873,-84.4669755681468,0,18,0,8,76,0,0,62,1,86,13,0,8,272
440061,39.1862279544479,-84.4669755681134,0,0,0,0,3,0,0,14,0,0,0,0,0,17
440062,39.1884779561115,-84.466975568105,3,0,0,0,6,0,0,0,0,0,0,0,0,9
440063,39.1907279577744,-84.4669755680966,5,9,0,0,27,0,0,17,0,1,2,0,0,61
440064,39.1929779594367,-84.4669755680883,0,1,0,0,18,0,1,3,0,84,0,0,0,107
440065,39.1952279610984,-84.4669755680799,2,4,0,0,16,0,1,1,0,56,1,0,0,81
440066,39.1974779627594,-84.4669755680716,0,2,0,0,7,0,1,1,0,40,1,0,0,52
440069,39.2042279677387,-84.4669755680465,0,0,0,0,21,0,0,9,0,0,1,0,0,31
440070,39.2064779693971,-84.4669755680381,1,25,0,0,56,3,0,5,0,111,9,0,8,218
440071,39.208727971055,-84.4669755680298,1,20,0,0,57,1,2,10,4,109,4,0,3,211
440072,39.2109779727122,-84.4669755680214,1,2,1,0,35,4,1,23,0,94,2,0,0,163
440073,39.2132279743688,-84.466975568013,1,17,1,0,114,6,2,37,3,124,33,0,4,342
440074,39.2154779760248,-84.4669755680047,3,11,0,0,88,0,1,6,0,117,8,0,0,234
440075,39.21772797768,-84.4669755679963,5,12,0,0,42,1,0,33,0,115,2,2,1,213
450033,39.1232293030429,-84.4692347801341,0,78,1,0,48,1,0,28,0,54,13,0,0,223
450038,39.1344793115572,-84.4692347800929,1,19,0,0,50,1,3,30,0,95,3,0,2,204
450039,39.1367293132582,-84.4692347800846,2,52,1,0,182,7,4,39,0,351,32,0,0,670
450040,39.1389793149584,-84.4692347800764,5,32,0,0,96,4,3,23,0,201,40,0,0,404
450041,39.1412293166581,-84.4692347800682,1,10,0,0,32,12,0,13,0,50,5,0,1,124
450042,39.1434793183571,-84.46923478006,8,40,0,1,68,2,1,6,0,80,3,0,0,209
450043,39.1457293200554,-84.4692347800517,0,32,0,1,100,10,1,11,0,143,11,0,1,310
450051,39.1637293336191,-84.4692347799859,0,0,0,0,9,0,1,0,0,19,1,0,0,30
450052,39.1659793353116,-84.4692347799776,0,1,0,0,2,0,0,1,0,0,0,0,0,4
450053,39.1682293370035,-84.4692347799694,0,1,1,3,37,0,0,70,0,1,1,2,0,116
450054,39.1704793386948,-84.4692347799612,0,2,0,0,39,0,1,19,2,1,3,0,0,67
450055,39.1727293403854,-84.4692347799529,1,13,0,0,45,3,1,26,0,170,4,0,0,263
450056,39.1749793420754,-84.4692347799447,2,21,0,1,61,1,0,9,0,167,21,0,0,283
450057,39.1772293437648,-84.4692347799365,0,22,0,0,68,0,2,4,0,238,16,0,0,350
450059,39.1817293471415,-84.46923477992,0,0,0,2,7,0,0,4,0,0,1,0,0,14
450061,39.1862293505157,-84.4692347799035,1,1,0,1,3,0,0,0,0,0,0,1,0,7
450062,39.1884793522018,-84.4692347798953,4,10,0,0,12,0,0,0,0,0,0,0,0,26
450063,39.1907293538873,-84.469234779887,4,4,0,0,13,0,0,4,0,2,0,0,0,27
450064,39.1929793555721,-84.4692347798788,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450065,39.1952293572563,-84.4692347798706,0,1,0,4,3,0,0,0,0,0,2,0,0,10
450067,39.1997293606228,-84.4692347798541,0,0,0,0,1,0,0,0,0,1,0,0,0,2
450068,39.201979362305,-84.4692347798458,0,0,0,0,2,0,0,1,0,0,0,0,0,3
450069,39.2042293639867,-84.4692347798376,0,0,0,0,11,0,0,8,0,8,0,0,0,27
450070,39.2064793656676,-84.4692347798293,3,22,0,0,71,8,0,5,0,114,9,0,3,235
450071,39.208729367348,-84.4692347798211,5,6,0,1,46,3,2,30,1,113,4,0,5,216
450072,39.2109793690276,-84.4692347798129,3,2,1,0,22,0,0,3,0,49,2,0,1,83
450073,39.2132293707067,-84.4692347798047,1,3,0,4,59,1,0,44,0,98,2,0,0,212
450074,39.2154793723851,-84.4692347797964,3,16,0,0,51,3,5,15,0,142,3,1,0,239
460033,39.1232306548683,-84.4714939920089,0,54,0,0,26,3,0,10,0,51,0,0,0,144
460038,39.134480663493,-84.4714939919684,0,25,0,0,32,2,1,26,1,114,5,0,1,207
460039,39.1367306652159,-84.4714939919603,12,121,1,5,172,1,3,36,1,169,42,0,1,564
460040,39.1389806669383,-84.4714939919522,1,59,0,0,88,3,6,31,0,196,54,0,0,438
460041,39.1412306686599,-84.471493991944,0,2,0,1,24,0,0,10,0,24,2,0,0,63
460042,39.1434806703809,-84.471493991936,1,54,0,0,60,1,0,10,0,78,22,0,0,226
460043,39.1457306721013,-84.4714939919279,8,68,0,0,148,3,8,34,0,269,68,1,0,607
460044,39.147980673821,-84.4714939919198,0,1,0,0,0,0,0,0,0,0,0,0,0,1
460045,39.1502306755401,-84.4714939919117,0,2,0,1,5,0,0,0,0,0,0,0,0,8
460047,39.1547306789762,-84.4714939918954,0,2,0,0,4,0,0,2,0,41,1,1,0,51
460048,39.1569806806934,-84.4714939918873,0,1,0,0,22,2,0,29,0,3,0,0,0,57
460051,39.1637306858407,-84.471493991863,0,0,0,5,93,0,0,6,0,2,2,0,0,108
460052,39.1659806875553,-84.471493991855,4,2,0,0,58,4,0,16,0,41,1,0,0,126
460053,39.1682306892691,-84.4714939918468,0,0,0,0,13,0,0,14,0,0,0,0,0,27
460054,39.1704806909823,-84.4714939918387,0,1,0,0,3,0,0,3,0,0,0,0,0,7
460055,39.1727306926948,-84.4714939918306,1,9,0,0,45,3,2,31,0,148,4,0,0,243
460056,39.1749806944067,-84.4714939918225,3,22,0,0,118,15,2,29,0,401,15,0,0,605
460057,39.1772306961179,-84.4714939918144,1,12,4,0,61,6,3,43,0,100,2,0,0,232
460058,39.1794806978285,-84.4714939918063,0,0,0,0,0,0,0,1,0,0,0,0,0,1
460061,39.1862307029564,-84.471493991782,0,0,0,0,2,0,0,2,0,0,0,0,0,4
460063,39.1907307063717,-84.4714939917658,0,0,0,1,10,0,0,14,1,0,0,0,0,26
460064,39.1929807080783,-84.4714939917577,0,0,0,0,2,0,0,4,0,0,0,0,0,6
460067,39.1997307131945,-84.4714939917333,0,7,0,0,7,0,0,25,0,0,0,0,0,39
460068,39.2019807148985,-84.4714939917252,0,1,0,0,2,0,0,16,0,0,0,0,1,20
460070,39.2064807183047,-84.471493991709,2,8,0,0,20,3,3,9,1,95,3,0,0,144
460071,39.2087307200068,-84.4714939917009,0,13,0,0,37,2,4,13,0,109,1,0,0,179
460072,39.2109807217083,-84.4714939916928,1,16,0,0,57,6,0,14,0,141,14,0,2,251
460073,39.2132307234091,-84.4714939916847,4,17,0,0,62,7,2,35,0,138,2,0,3,270
460074,39.2154807251092,-84.4714939916766,2,30,0,0,40,10,3,16,0,207,10,0,0,318
470032,39.1209819613382,-84.473753203977,1,16,0,0,26,1,1,11,0,39,4,0,0,99
470037,39.132231970073,-84.4737532039372,9,65,0,1,123,4,0,22,0,279,32,2,0,537
470038,39.1344819718179,-84.4737532039292,3,64,0,0,162,3,1,54,0,252,41,0,0,580
470039,39.1367319735622,-84.4737532039212,1,82,0,0,137,2,5,44,0,361,48,0,2,682
470040,39.1389819753059,-84.4737532039133,0,45,1,0,190,1,2,49,0,191,23,0,0,502
470041,39.1412319770489,-84.4737532039053,3,25,0,0,112,19,2,54,0,288,15,0,0,518
470042,39.1434819787912,-84.4737532038974,12,20,0,0,67,1,1,12,0,204,19,0,0,336
470043,39.1457319805329,-84.4737532038894,1,14,0,0,53,0,3,18,0,63,5,0,0,157
470044,39.1479819822739,-84.4737532038814,0,0,0,2,5,0,0,0,0,0,0,0,0,7
470045,39.1502319840142,-84.4737532038735,0,3,0,1,5,0,0,6,0,0,0,0,0,15
470046,39.1524819857539,-84.4737532038655,0,0,0,0,23,0,0,20,0,15,0,0,0,58
470047,39.1547319874929,-84.4737532038576,1,4,1,0,14,2,1,21,0,58,4,0,0,106
470048,39.1569819892313,-84.4737532038496,4,23,0,0,100,7,0,19,0,66,5,0,1,225
470049,39.159231990969,-84.4737532038416,0,10,0,0,109,1,0,56,0,4,2,0,0,182
470050,39.161481992706,-84.4737532038337,0,0,0,0,5,0,0,3,0,1,0,0,0,9
470051,39.1637319944424,-84.4737532038257,0,6,0,0,20,1,2,1,0,30,5,0,0,65
470052,39.1659819961781,-84.4737532038177,6,14,0,0,90,10,1,9,0,201,6,1,0,338
470053,39.1682319979132,-84.4737532038097,1,3,0,0,7,0,0,7,0,1,1,0,0,20
470054,39.1704819996476,-84.4737532038018,0,0,0,0,2,0,0,0,0,0,0,0,0,2
470055,39.1727320013814,-84.4737532037938,5,16,0,0,63,3,1,22,0,172,0,0,0,282
470056,39.1749820031144,-84.4737532037858,6,43,0,0,95,4,2,20,1,288,33,0,0,492
470057,39.1772320048469,-84.4737532037779,7,49,0,1,120,5,1,33,1,274,28,1,0,520
470058,39.1794820065786,-84.4737532037699,0,10,0,0,17,1,1,7,0,57,8,0,0,101
470061,39.18623201177,-84.473753203746,0,1,0,0,1,0,0,1,0,0,0,0,0,3
470062,39.1884820134991,-84.4737532037381,0,0,0,0,12,0,0,4,0,0,0,0,0,16
470063,39.1907320152276,-84.4737532037301,0,0,0,0,3,0,0,3,0,0,0,0,0,6
470064,39.1929820169554,-84.4737532037221,0,0,0,0,2,0,0,8,0,0,2,0,0,12
470065,39.1952320186825,-84.4737532037142,0,0,0,0,3,0,0,1,0,0,0,0,0,4
470066,39.197482020409,-84.4737532037062,0,0,0,0,14,0,1,0,0,0,0,0,0,15
470067,39.1997320221348,-84.4737532036982,1,13,0,1,194,0,0,11,1,55,8,0,2,286
470070,39.2064820273083,-84.4737532036743,0,1,0,0,27,0,0,12,0,19,2,0,0,61
470071,39.2087320290315,-84.4737532036663,0,6,1,0,59,6,0,20,0,101,4,1,0,198
470072,39.210982030754,-84.4737532036584,2,15,0,1,34,8,1,15,3,69,10,0,1,159
470073,39.2132320324759,-84.4737532036504,1,12,0,0,51,0,0,42,2,36,1,1,0,146
470074,39.2154820341971,-84.4737532036424,4,13,0,8,52,1,0,19,0,52,3,0,0,152
480032,39.1209832259285,-84.4760124160195,0,20,0,6,15,0,0,16,0,1,8,0,0,66
480037,39.1322332347665,-84.4760124159804,0,54,0,0,57,8,0,11,0,75,13,0,1,219
480038,39.1344832365321,-84.4760124159726,5,71,0,0,137,10,1,15,0,122,53,0,2,416
480039,39.136733238297,-84.4760124159648,11,31,1,12,116,0,0,49,1,117,27,1,0,366
480040,39.1389832400613,-84.476012415957,3,56,0,3,125,4,3,23,0,265,44,0,0,526
480041,39.1412332418249,-84.4760124159492,1,45,1,2,125,19,5,34,1,386,17,0,1,637
480042,39.1434832435878,-84.4760124159414,2,17,0,0,85,6,2,31,0,178,13,0,0,334
480043,39.14573324535,-84.4760124159335,0,2,0,0,13,1,0,4,0,19,0,0,0,39
480044,39.1479832471116,-84.4760124159257,0,0,0,0,3,0,0,2,2,1,0,0,0,8
480045,39.1502332488725,-84.4760124159179,0,0,0,0,2,0,0,1,0,0,0,0,0,3
480046,39.1524832506328,-84.4760124159101,0,0,0,0,11,0,0,3,0,27,0,0,0,41
480047,39.1547332523924,-84.4760124159022,0,1,0,0,16,0,1,3,0,68,1,0,0,90
480048,39.1569832541513,-84.4760124158944,9,18,0,0,32,2,1,9,0,25,5,0,3,104
480051,39.163733259424,-84.476012415871,0,0,0,0,16,2,2,6,0,70,0,0,0,96
480052,39.1659832611803,-84.4760124158632,0,16,0,0,37,4,6,30,0,172,13,0,0,278
480053,39.1682332629359,-84.4760124158554,0,2,0,8,22,1,4,10,0,36,1,0,0,84
480054,39.1704832646908,-84.4760124158475,0,0,0,0,3,0,0,1,0,0,0,1,0,5
480055,39.172733266445,-84.4760124158397,0,1,0,0,15,2,0,5,0,49,2,0,0,74
480056,39.1749832681986,-84.4760124158319,6,51,0,0,104,4,4,17,2,309,50,0,1,548
480057,39.1772332699515,-84.4760124158241,6,59,0,1,179,3,3,47,1,323,57,0,1,680
480058,39.1794832717037,-84.4760124158162,1,15,0,0,50,12,1,14,2,177,18,0,1,291
480059,39.1817332734553,-84.4760124158084,0,0,0,0,1,0,0,0,0,0,0,0,0,1
480060,39.1839832752062,-84.4760124158006,0,1,0,0,24,0,0,36,1,0,1,0,0,63
480061,39.1862332769565,-84.4760124157928,0,1,0,0,15,0,0,4,0,8,4,0,0,32
480062,39.188483278706,-84.476012415785,0,1,0,0,23,0,0,7,0,1,0,0,0,32
